S_b,S_d,time
 2.8368,7.4043,50.3999
 3.3089,5.8781,50.3999
 3.0042,5.8851,50.3999
 2.5233,4.8265,50.3999
 3.5407,6.0064,50.3999
 2.8227,4.4978,50.3999
 2.7625,5.2104,50.3999
 2.8595,5.3174,50.3999
 2.7015,5.4332,50.3999
 2.0326,4.9473,50.3999
 2.7826,4.9277,50.3999
 3.677,7.7077,50.3999
 2.8855,4.6817,50.3999
 4.3061,7.4227,50.3999
 2.7023,5.0213,50.3999
 2.491,4.9295,50.3999
 3.0489,5.0974,50.3999
 2.7412,5.1983,50.3999
 2.6474,5.2112,50.3999
 3.1307,6.902,50.3999
 2.7479,6.0678,50.3999
 2.9308,5.774,50.3999
 2.6531,5.0022,50.3999
 2.5044,4.5735,50.3999
 2.598,5.6855,50.3999
 2.8551,5.882,50.3999
 2.8385,4.5167,50.3999
 2.887,4.6948,50.3999
 2.3254,5.6591,50.3999
 3.6801,7.079,50.3999
 3.0303,5.6109,50.3999
 2.6029,4.7266,50.3999
 3.4804,5.4525,50.3999
 3.2014,5.5902,50.3999
 2.1304,4.7205,50.3999
 3.4043,5.4873,50.3999
 2.8865,4.6448,50.3999
 2.7406,4.3834,50.3999
 3.138,5.6608,50.3999
 2.8409,8.1857,50.3999
 2.9733,5.5927,50.3999
 2.7419,6.7155,50.3999
 3.0064,9.3768,50.3999
 2.7336,5.2745,50.3999
 2.7972,5.6611,50.3999
 2.9183,8.1623,50.3999
 2.7592,7.9644,50.3999
 2.3807,4.1878,50.3999
 2.6494,6.8744,50.3999
 2.908,5.6764,50.3999
 3.0202,4.5984,50.3999
 2.6402,7.1181,50.3999
 3.3979,6.508,50.3999
 3.1066,4.9717,50.3999
 3.1485,4.7961,50.3999
 2.6126,4.8322,50.3999
 3.3736,4.9864,50.3999
 3.4422,6.3012,50.3999
 2.7395,7.8057,50.3999
 3.2538,5.2966,50.3999
 2.7668,7.008,50.3999
 2.9388,5.7711,50.3999
 2.8745,6.3915,50.3999
 2.9724,4.9172,50.3999
 3.3672,6.6888,50.3999
 2.983,6.5755,50.3999
 3.566,5.6724,50.3999
 2.4846,4.2151,50.3999
 2.5501,6.2632,50.3999
 2.8173,4.9267,50.3999
 2.6214,6.0813,50.3999
 2.5499,5.9274,50.3999
 2.8466,5.6895,50.3999
 2.8602,5.5573,50.3999
 3.8626,8.1617,50.3999
 3.5258,6.2147,50.3999
 3.4034,5.8686,50.3999
 2.9201,5.7959,50.3999
 2.8446,6.6914,50.3999
 3.1073,6.4702,50.3999
 2.453,6.8227,50.3999
 2.7141,4.1933,50.3999
 2.3837,7.0625,50.3999
 2.3053,5.9049,50.3999
 2.9544,5.832,50.3999
 3.0862,4.9918,50.3999
 2.6838,4.2567,50.3999
 2.6741,5.1135,50.3999
 2.9565,5.3562,50.3999
 2.6587,5.9057,50.3999
 3.7021,6.3185,50.3999
 2.8746,5.561,50.3999
 2.2678,6.2806,50.3999
 2.4867,4.1321,50.3999
 2.252,4.7986,50.3999
 2.2461,4.5627,50.3999
 2.7019,5.212,50.3999
 2.7899,4.8782,50.3999
 2.1253,4.7354,50.3999
 2.1937,4.6699,50.3999
 3.2322,5.6505,50.3999
 2.7653,4.9744,50.3999
 3.1812,5.7263,50.3999
 4.0011,6.8451,50.3999
 2.6643,6.7786,50.3999
 3.2808,5.03,50.3999
 2.7687,5.0243,50.3999
 3.5197,4.5221,50.3999
 2.9724,4.8467,50.3999
 3.3724,6.9388,50.3999
 2.8852,6.5123,50.3999
 3.5907,6.5546,50.3999
 2.4366,4.5467,50.3999
 3.2235,6.6951,50.3999
 2.9707,5.0482,50.3999
 2.4716,5.0375,50.3999
 2.7662,4.9178,50.3999
 2.7268,5.7678,50.3999
 2.9326,4.533,50.3999
 3.2463,5.2079,50.3999
 3.6483,9.5773,50.3999
 3.1351,6.4479,50.3999
 2.5043,5.1236,50.3999
 3.4491,6.6542,50.3999
 2.4799,5.2719,50.3999
 3.395,6.1414,50.3999
 3.5787,7.8333,50.3999
 4.8415,9.6251,50.3999
 3.2265,6.9926,50.3999
 3.6606,6.9201,50.3999
 3.58,6.8377,50.3999
 3.6973,7.0381,50.3999
 3.5265,7.0094,50.3999
 2.7763,5.1384,50.3999
 2.3086,4.6413,50.3999
 3.4024,6.3717,50.3999
 2.6655,3.8949,50.3999
 2.5123,4.6013,50.3999
 3.286,5.4122,50.3999
 3.862,8.2154,50.3999
 2.6299,5.7354,50.3999
 3.5361,7.6437,50.3999
 2.6516,4.3074,50.3999
 3.435,7.0945,50.3999
 2.702,5.7117,50.3999
 3.134,6.7698,50.3999
 2.7682,4.6193,50.3999
 3.499,6.3928,50.3999
 2.7327,4.5842,50.3999
 3.2607,5.5486,50.3999
 2.8201,6.1627,50.3999
 3.2912,6.7828,50.3999
 2.8236,6.0842,50.3999
 2.7386,4.907,50.3999
 2.8486,6.5507,50.3999
 2.7067,4.8532,50.3999
 2.449,5.4434,50.3999
 2.7998,4.8639,50.3999
 2.4088,4.4154,50.3999
 2.8578,4.742,50.3999
 2.4472,5.0599,50.3999
 2.2347,4.9995,50.3999
 3.3056,5.4695,50.3999
 2.9697,4.6003,50.3999
 3.4882,7.0602,50.3999
 3.1587,5.2971,50.3999
 2.7771,5.3249,50.3999
 2.9724,5.8103,50.3999
 3.4702,6.4994,50.3999
 2.7946,4.4944,50.3999
 3.4441,5.9653,50.3999
 3.2348,5.8027,50.3999
 3.5416,6.3591,50.3999
 3.1369,6.0042,50.3999
 2.7223,7.2737,50.3999
 3.0976,6.5176,50.3999
 3.1231,8.6932,50.3999
 2.6493,4.2699,50.3999
 2.0321,5.1339,50.3999
 2.7302,7.2304,50.3999
 3.0613,5.1203,50.3999
 2.5799,4.7824,50.3999
 2.5306,5.8905,50.3999
 3.0431,7.2271,50.3999
 2.8363,5.1744,50.3999
 2.5715,5.1531,50.3999
 3.9391,6.2789,50.3999
 2.9926,5.5899,50.3999
 3.2385,6.31,50.3999
 3.2097,6.2356,50.3999
 2.8098,4.8388,50.3999
 3.1289,6.0998,50.3999
 2.5462,6.9201,50.3999
 2.4402,5.5061,50.3999
 2.8604,4.7053,50.3999
 2.8709,5.7421,50.3999
 3.0953,5.8751,50.3999
 3.2912,5.1021,50.3999
 2.877,6.0006,50.3999
 4.1016,6.5597,50.3999
 2.5805,4.6936,50.3999
 3.6338,6.9361,50.3999
 3.7146,4.9566,50.3999
 2.1605,6.0472,50.3999
 2.7091,4.5241,50.3999
 2.348,6.1989,50.3999
 3.0712,6.7737,50.3999
 2.6649,4.5181,50.3999
 2.7038,4.8081,50.3999
 3.2832,7.5609,50.3999
 2.8462,6.1736,50.3999
 2.4662,5.0968,50.3999
 3.1062,6.5362,50.3999
 2.7383,8.2491,50.3999
 2.9616,6.0149,50.3999
 3.4324,6.91,50.3999
 3.1487,6.5406,50.3999
 3.2625,6.0219,50.3999
 2.8868,5.1769,50.3999
 3.0121,4.7272,50.3999
 2.5239,5.0212,50.3999
 2.9606,7.0617,50.3999
 2.2892,4.7849,50.3999
 2.7757,4.3738,50.3999
 4.1032,7.6588,50.3999
 2.9467,5.4918,50.3999
 3.6547,6.413,50.3999
 3.0104,6.2296,50.3999
 2.7461,5.3726,50.3999
 2.6954,4.7423,50.3999
 2.154,4.5641,50.3999
 2.8915,4.944,50.3999
 4.3974,7.3646,50.3999
 2.9896,4.6756,50.3999
 2.8078,4.9082,50.3999
 3.0501,5.4795,50.3999
 2.5984,6.8328,50.3999
 3.1945,6.6782,50.3999
 2.2888,5.135,50.3999
 3.9626,7.4254,50.3999
 2.8305,4.422,50.3999
 2.6511,5.9198,50.3999
 2.4953,5.4555,50.3999
 3.2716,6.4428,50.3999
 3.1343,6.0477,50.3999
 2.7029,5.995,50.3999
 3.3364,6.4101,50.3999
 2.0427,4.8165,50.3999
 2.4884,5.1073,50.3999
 3.072,5.6215,50.3999
 3.3546,6.6583,50.3999
 2.9962,7.6749,50.3999
 3.8746,5.751,50.3999
 2.9933,6.4829,50.3999
 3.6602,6.3936,50.3999
 3.347,7.5257,50.3999
 3.0248,5.6736,50.3999
 3.1114,7.5191,50.3999
 3.4149,6.8935,50.3999
 4.0667,6.9994,50.3999
 2.4129,6.3922,50.3999
 3.2746,5.0396,50.3999
 3.2081,5.9009,50.3999
 2.7434,6.0355,50.3999
 2.4382,5.9489,50.3999
 2.8218,6.5237,50.3999
 2.7825,5.8209,50.3999
 3.492,7.7313,50.3999
 3.0853,5.878,50.3999
 3.1165,7.2733,50.3999
 2.6926,5.3272,50.3999
 3.4008,8.9672,50.3999
 3.2413,5.0509,50.3999
 2.7419,5.5168,50.3999
 2.5733,5.2727,50.3999
 2.2885,7.4059,50.3999
 3.0945,6.3025,50.3999
 2.8374,4.7466,50.3999
 2.0809,4.8204,50.3999
 3.4085,6.42,50.3999
 4.7275,7.1026,50.3999
 3.631,6.9521,50.3999
 2.9272,6.2425,50.3999
 2.4981,5.1167,50.3999
 3.7483,7.2326,50.3999
 2.8517,4.8134,50.3999
 1.9934,5.3504,50.3999
 2.9386,5.0779,50.3999
 2.7932,6.7072,50.3999
 3.0669,5.1001,50.3999
 2.6866,4.6346,50.3999
 3.2432,6.8678,50.3999
 2.1849,3.8836,50.3999
 2.919,5.7234,50.3999
 3.4378,4.2351,50.3999
 3.1446,4.7518,50.3999
 2.8132,5.0988,50.3999
 3.027,5.5255,50.3999
 2.5895,4.0404,50.3999
 4.1973,7.7099,50.3999
 2.4795,4.593,50.3999
 2.3897,4.588,50.3999
 3.1223,5.0586,50.3999
 2.7621,6.8524,50.3999
 2.923,5.6376,50.3999
 2.867,6.6927,50.3999
 2.7427,6.8261,50.3999
 2.7584,6.0686,50.3999
 3.1844,5.1847,50.3999
 2.3927,4.9127,50.3999
 3.4813,5.2069,50.3999
 2.3148,3.5407,50.3999
 3.3931,6.1594,50.3999
 3.8925,7.5201,50.3999
 3.1056,7.5921,50.3999
 2.9022,4.5183,50.3999
 2.2733,4.6669,50.3999
 3.0669,6.1481,50.3999
 2.7779,4.9373,50.3999
 3.0067,7.4695,50.3999
 2.6117,5.7719,50.3999
 2.3411,5.5187,50.3999
 2.1885,4.7347,50.3999
 2.7007,5.4558,50.3999
 2.591,4.4664,50.3999
 2.8862,4.2266,50.3999
 3.0108,6.5976,50.3999
 2.9586,6.39,50.3999
 3.2479,6.2894,50.3999
 3.0586,5.9799,50.3999
 3.4093,5.232,50.3999
 3.2547,5.7271,50.3999
 2.2379,3.708,50.3999
 2.6699,4.8494,50.3999
 2.895,6.2043,50.3999
 4.3809,7.4784,50.3999
 2.8094,6.0884,50.3999
 3.2888,6.4058,50.3999
 2.6894,5.0973,50.3999
 2.8141,6.41,50.3999
 3.2175,5.0245,50.3999
 3.4237,5.5513,50.3999
 2.7967,4.7201,50.3999
 3.0217,5.8804,50.3999
 2.6779,5.0891,50.3999
 2.5619,5.7939,50.3999
 3.5458,8.7824,50.3999
 2.5971,4.1169,50.3999
 4.5412,6.6213,50.3999
 3.0149,5.5117,50.3999
 3.5154,8.0517,50.3999
 3.1145,6.381,50.3999
 2.4135,4.9854,50.3999
 3.3091,6.5922,50.3999
 3.1539,6.3966,50.3999
 2.8084,5.7767,50.3999
 3.4025,5.1499,50.3999
 3.1424,8.7629,50.3999
 2.8016,7.3312,50.3999
 2.8803,5.0474,50.3999
 2.5421,5.0565,50.3999
 3.6135,6.7082,50.3999
 4.5186,6.5222,50.3999
 2.407,4.9674,50.3999
 3.042,4.8852,50.3999
 2.7008,6.4384,50.3999
 3.3887,5.0401,50.3999
 3.7916,6.1476,50.3999
 3.602,6.2923,50.3999
 2.7915,5.7263,50.3999
 3.4199,4.7862,50.3999
 3.1575,6.2136,50.3999
 3.3702,6.0401,50.3999
 3.4914,6.1908,50.3999
 3.4586,6.2249,50.3999
 2.1839,4.9817,50.3999
 2.9879,8.4306,50.3999
 3.1627,6.3496,50.3999
 2.4803,6.5089,50.3999
 2.9324,4.8188,50.3999
 3.1658,6.8494,50.3999
 2.5567,6.1069,50.3999
 3.7901,5.9717,50.3999
 3.3717,5.3988,50.3999
 3.2071,4.844,50.3999
 2.4718,5.6623,50.3999
 3.0363,5.6786,50.3999
 2.7512,6.0469,50.3999
 2.4834,5.1058,50.3999
 4.0142,7.6316,50.3999
 3.4119,7.8135,50.3999
 3.655,5.7154,50.3999
 2.6384,4.2912,50.3999
 2.074,4.6798,50.3999
 3.5154,6.5628,50.3999
 2.7069,4.2882,50.3999
 2.6266,4.3591,50.3999
 3.0571,5.3253,50.3999
 2.6179,6.7061,50.3999
 2.8202,6.915,50.3999
 2.34,4.8433,50.3999
 2.9099,6.1715,50.3999
 3.6916,7.5452,50.3999
 2.4786,3.9286,50.3999
 3.3827,6.6248,50.3999
 3.7109,6.7623,50.3999
 2.8755,7.3376,50.3999
 3.3499,6.0317,50.3999
 3.1805,6.3964,50.3999
 3.0981,6.5824,50.3999
 3.1999,4.3449,50.3999
 2.8499,6.1496,50.3999
 3.6201,7.9333,50.3999
 2.097,5.142,50.3999
 3.2741,5.9388,50.3999
 2.5861,7.3128,50.3999
 3.2276,8.1001,50.3999
 3.2092,6.6491,50.3999
 2.4539,5.1153,50.3999
 2.8092,7.9423,50.3999
 2.2559,5.7214,50.3999
 2.5106,5.5431,50.3999
 3.2213,5.8475,50.3999
 3.4249,5.5492,50.3999
 2.2961,4.0295,50.3999
 2.3697,5.1866,50.3999
 2.3378,4.9348,50.3999
 2.4208,4.5875,50.3999
 2.469,3.8725,50.3999
 3.6069,7.0044,50.3999
 3.3634,5.6472,50.3999
 2.6362,4.4111,50.3999
 2.9355,5.7673,50.3999
 3.2397,5.4412,50.3999
 3.7177,6.8417,50.3999
 3.1032,6.5164,50.3999
 2.8089,8.2011,50.3999
 2.8855,4.7913,50.3999
 3.2288,7.4199,50.3999
 2.3597,4.0402,50.3999
 4.3276,7.7696,50.3999
 2.7194,6.0476,50.3999
 2.7523,4.8344,50.3999
 3.0359,6.3032,50.3999
 2.8958,4.2897,50.3999
 2.7788,5.8252,50.3999
 3.5656,6.6265,50.3999
 2.4787,5.0297,50.3999
 3.4232,7.0186,50.3999
 4.5655,8.6001,50.3999
 2.6533,8.4877,50.3999
 2.4986,5.3116,50.3999
 2.6468,4.065,50.3999
 2.6272,4.077,50.3999
 2.9248,4.4001,50.3999
 3.7282,7.7153,50.3999
 2.9699,5.018,50.3999
 2.5531,5.0215,50.3999
 3.1532,4.756,50.3999
 2.2874,7.1823,50.3999
 2.1733,3.8257,50.3999
 3.1552,6.1128,50.3999
 3.1816,7.7341,50.3999
 3.1438,5.0071,50.3999
 2.3679,4.5928,50.3999
 3.0619,6.206,50.3999
 2.9713,3.98,50.3999
 2.8757,6.297,50.3999
 3.2837,5.8322,50.3999
 2.9691,5.4667,50.3999
 3.0176,4.7909,50.3999
 2.5711,4.7713,50.3999
 2.7799,7.3068,50.3999
 3.5275,6.85,50.3999
 2.2735,4.8251,50.3999
 3.1019,5.0404,50.3999
 2.9139,5.0259,50.3999
 2.2669,4.9593,50.3999
 2.4801,5.1662,50.3999
 2.9321,5.3285,50.3999
 3.4847,5.1251,50.3999
 3.1733,4.7114,50.3999
 2.9512,5.8431,50.3999
 2.8697,6.2223,50.3999
 2.3447,5.1103,50.3999
 3.2208,7.8339,50.3999
 3.0616,6.324,50.3999
 4.6657,7.3296,50.3999
 3.031,4.2388,50.3999
 3.4526,4.8904,50.3999
 2.7586,6.1417,50.3999
 3.1204,5.7637,50.3999
 3.0936,6.4822,50.3999
 3.239,4.6211,50.3999
 2.4343,4.2237,50.3999
 2.9005,4.8656,50.3999
 2.8055,4.4265,50.3999
 3.0641,6.0287,50.3999
 2.8065,6.8325,50.3999
 4.0856,7.0706,50.3999
 2.4035,4.2287,50.3999
 2.9443,6.7745,50.3999
 2.5052,4.3488,50.3999
 2.4227,7.787,50.3999
 3.3515,6.6543,50.3999
 2.565,5.4187,50.3999
 2.3563,6.5279,50.3999
 3.0231,6.7023,50.3999
 3.2727,8.0987,50.3999
 2.297,4.6735,50.3999
 3.2906,7.0163,50.3999
 2.4236,5.3991,50.3999
 2.8341,4.6213,50.3999
 2.8452,7.1035,50.3999
 2.8617,6.4728,50.3999
 2.6238,6.4859,50.3999
 2.4968,4.0799,50.3999
 2.6633,5.3346,50.3999
 3.505,5.9519,50.3999
 2.7764,5.1167,50.3999
 2.3853,6.8761,50.3999
 2.8616,5.211,50.3999
 2.7105,5.0051,50.3999
 2.7654,4.7272,50.3999
 3.4663,6.1794,50.3999
 2.5921,6.9746,50.3999
 2.9768,7.5403,50.3999
 2.8188,4.3283,50.3999
 3.3552,6.619,50.3999
 3.9729,7.082,50.3999
 3.0951,4.5233,50.3999
 2.6408,4.9497,50.3999
 3.0808,6.4581,50.3999
 2.9085,5.0762,50.3999
 3.8407,6.1838,50.3999
 2.7226,6.8554,50.3999
 2.8706,6.3672,50.3999
 3.1107,4.9806,50.3999
 3.4064,4.9435,50.3999
 2.4382,5.7315,50.3999
 2.9673,5.0614,50.3999
 2.9643,4.9663,50.3999
 3.5784,6.4416,50.3999
 3.7153,6.8364,50.3999
 3.0673,5.3154,50.3999
 2.9474,4.7957,50.3999
 2.3923,5.2121,50.3999
 2.5393,7.513,50.3999
 2.2862,4.4595,50.3999
 2.1952,5.1766,50.3999
 3.8763,8.9562,50.3999
 3.4017,6.0332,50.3999
 2.6171,5.6904,50.3999
 2.2934,5.0118,50.3999
 3.4413,8.7362,50.3999
 3.377,4.9891,50.3999
 3.7774,7.7287,50.3999
 2.3733,4.4025,50.3999
 3.0907,6.1494,50.3999
 2.9128,6.4971,50.3999
 2.7186,6.1836,50.3999
 2.7658,5.9142,50.3999
 2.5322,6.7049,50.3999
 2.889,4.9456,50.3999
 3.75,7.3025,50.3999
 2.5628,5.2607,50.3999
 2.6313,5.3059,50.3999
 2.7113,4.7339,50.3999
 2.8114,5.3486,50.3999
 2.6865,4.8036,50.3999
 2.3941,7.4834,50.3999
 3.2499,6.3548,50.3999
 2.7647,5.9571,50.3999
 3.9097,6.8597,50.3999
 2.2167,5.134,50.3999
 2.9423,7.2166,50.3999
 2.9686,4.9412,50.3999
 2.6017,6.7796,50.3999
 2.702,4.935,50.3999
 2.9851,5.0959,50.3999
 3.4297,6.6171,50.3999
 3.2213,5.4763,50.3999
 2.7738,5.6973,50.3999
 3.4236,5.4176,50.3999
 2.5492,6.592,50.3999
 2.2949,4.1049,50.3999
 3.0495,5.2297,50.3999
 3.3017,5.9928,50.3999
 3.1943,7.9514,50.3999
 3.8021,7.0383,50.3999
 3.2954,6.711,50.3999
 2.6177,5.3425,50.3999
 1.9751,3.9244,50.3999
 2.9087,4.9772,50.3999
 3.3492,7.1525,50.3999
 2.6332,5.2232,50.3999
 2.6631,6.8181,50.3999
 4.2426,6.8744,50.3999
 3.4701,6.9733,50.3999
 3.5766,7.2678,50.3999
 2.073,4.6352,50.3999
 2.7535,5.1027,50.3999
 2.6523,8.1796,50.3999
 2.3569,6.8486,50.3999
 2.3526,4.2029,50.3999
 2.3967,4.6753,50.3999
 3.0,5.1919,50.3999
 3.2758,9.2415,50.3999
 3.3081,8.4606,50.3999
 3.0977,5.1199,50.3999
 2.2377,4.7113,50.3999
 3.6635,7.0437,50.3999
 2.7058,5.4299,50.3999
 2.8381,7.6675,50.3999
 2.6631,5.7585,50.3999
 3.2067,4.9626,50.3999
 2.793,6.8154,50.3999
 4.1632,7.545,50.3999
 2.9244,5.4367,50.3999
 2.5731,7.3659,50.3999
 3.7296,6.0779,50.3999
 3.1141,6.0666,50.3999
 3.2378,6.7997,50.3999
 2.3137,3.876,50.3999
 2.9017,6.0759,50.3999
 2.5445,4.3098,50.3999
 3.1178,5.5894,50.3999
 2.6548,4.4102,50.3999
 2.8882,5.5074,50.3999
 2.5617,5.7417,50.3999
 3.3362,7.9897,50.3999
 2.3646,4.6602,50.3999
 3.3702,6.8947,50.3999
 2.9238,4.1834,50.3999
 2.7242,6.4544,50.3999
 2.4214,4.3715,50.3999
 3.0492,6.3649,50.3999
 3.6677,6.5919,50.3999
 3.062,5.5982,50.3999
 3.2042,5.6202,50.3999
 2.9293,4.8732,50.3999
 3.0621,6.5232,50.3999
 2.0183,3.9596,50.3999
 2.1496,7.3051,50.3999
 3.4405,5.4948,50.3999
 3.1449,4.7246,50.3999
 2.9173,8.238,50.3999
 2.9588,6.1438,50.3999
 2.9388,6.2118,50.3999
 4.2895,7.7365,50.3999
 2.6245,5.47,50.3999
 3.2952,6.7008,50.3999
 2.844,4.7965,50.3999
 4.2732,8.0587,50.3999
 2.8066,6.216,50.3999
 3.3359,6.654,50.3999
 2.5028,4.9477,50.3999
 3.4222,5.9577,50.3999
 3.1868,7.4286,50.3999
 3.9981,6.9963,50.3999
 2.8987,8.5201,50.3999
 3.315,5.7853,50.3999
 2.1327,4.9229,50.3999
 2.3097,8.8478,50.3999
 2.9307,4.9162,50.3999
 3.4463,7.8019,50.3999
 3.2476,5.373,50.3999
 2.7384,5.191,50.3999
 2.9642,6.4681,50.3999
 3.0644,5.5184,50.3999
 3.4172,6.733,50.3999
 2.5666,5.6693,50.3999
 3.0623,5.1983,50.3999
 3.2738,4.8123,50.3999
 3.6344,7.535,50.3999
 2.1474,5.4416,50.3999
 2.0591,5.4253,50.3999
 3.1195,5.8335,50.3999
 2.6836,5.3318,50.3999
 2.1518,4.3445,50.3999
 2.8184,5.961,50.3999
 3.0859,5.0422,50.3999
 2.8758,6.5446,50.3999
 3.4444,5.2823,50.3999
 2.6051,5.8423,50.3999
 3.6113,7.3237,50.3999
 2.559,4.4074,50.3999
 2.3743,4.7522,50.3999
 2.1221,4.6627,50.3999
 2.6822,4.8726,50.3999
 2.344,4.0057,50.3999
 2.6432,7.4791,50.3999
 2.5121,5.0281,50.3999
 2.919,4.8875,50.3999
 3.968,6.4545,50.3999
 3.1079,4.9976,50.3999
 2.6809,4.829,50.3999
 3.652,8.6668,50.3999
 2.5296,5.913,50.3999
 2.6557,5.0992,50.3999
 2.7355,5.2498,50.3999
 2.6039,4.5789,50.3999
 2.0556,5.555,50.3999
 3.3455,6.5659,50.3999
 2.9005,5.6446,50.3999
 2.6424,4.9179,50.3999
 2.5778,5.1171,50.3999
 2.9524,5.2034,50.3999
 2.4877,4.2829,50.3999
 3.2069,6.8352,50.3999
 2.1474,5.8691,50.3999
 2.257,4.1995,50.3999
 3.3628,7.44,50.3999
 2.9822,7.6475,50.3999
 2.3165,4.8961,50.3999
 4.119,7.1796,50.3999
 2.5343,6.0661,50.3999
 3.1424,6.8478,50.3999
 2.6645,4.795,50.3999
 2.8618,5.9362,50.3999
 2.6519,6.329,50.3999
 3.0615,6.0979,50.3999
 3.1919,5.2799,50.3999
 3.3879,6.0391,50.3999
 2.8048,5.5376,50.3999
 3.3642,6.019,50.3999
 3.3036,5.0511,50.3999
 2.5443,5.9262,50.3999
 2.9592,5.6098,50.3999
 2.6816,4.6062,50.3999
 3.0398,7.6076,50.3999
 2.7955,4.5883,50.3999
 3.1156,7.1382,50.3999
 2.7844,7.628,50.3999
 3.369,8.1109,50.3999
 2.6431,5.6486,50.3999
 2.9571,5.0851,50.3999
 3.5623,6.8611,50.3999
 2.6862,6.0396,50.3999
 2.5875,5.0772,50.3999
 2.8704,5.0766,50.3999
 2.8458,4.7474,50.3999
 1.853,5.0545,50.3999
 3.2609,6.6955,50.3999
 2.4218,4.8124,50.3999
 3.257,7.8601,50.3999
 2.8458,4.1451,50.3999
 3.1648,5.9163,50.3999
 2.4837,4.6908,50.3999
 2.3218,5.6967,50.3999
 4.0908,8.533,50.3999
 2.6405,5.0582,50.3999
 3.2087,6.0162,50.3999
 2.4182,6.1867,50.3999
 3.0167,4.9566,50.3999
 2.3729,5.8836,50.3999
 2.1811,6.5414,50.3999
 2.6559,3.873,50.3999
 2.4076,4.6882,50.3999
 3.0734,4.7808,50.3999
 2.6537,4.6554,50.3999
 2.51,5.045,50.3999
 2.7933,4.2668,50.3999
 3.4453,6.8083,50.3999
 2.7495,5.1015,50.3999
 2.8124,4.1428,50.3999
 3.5946,6.7615,50.3999
 3.3895,5.8883,50.3999
 3.8948,6.6317,50.3999
 3.6869,5.8497,50.3999
 2.0905,3.9028,50.3999
 2.6521,7.3961,50.3999
 2.6342,6.4974,50.3999
 2.2202,5.0834,50.3999
 2.8457,4.6904,50.3999
 2.6261,6.5993,50.3999
 2.2748,6.4759,50.3999
 2.5782,6.7435,50.3999
 2.7895,4.7492,50.3999
 2.8842,4.7888,50.3999
 2.1228,4.3991,50.3999
 2.8957,5.6384,50.3999
 2.9647,5.6057,50.3999
 2.4259,5.626,50.3999
 2.8381,5.5742,50.3999
 3.0138,7.2284,50.3999
 3.6704,9.3634,50.3999
 3.7422,6.364,50.3999
 2.8733,4.8017,50.3999
 2.6044,5.3265,50.3999
 2.7874,4.3236,50.3999
 3.3629,9.0969,50.3999
 3.146,5.7025,50.3999
 2.4168,5.2019,50.3999
 3.1826,4.6351,50.3999
 1.6458,4.7841,50.3999
 2.4086,6.2215,50.3999
 2.9951,6.8556,50.3999
 3.6521,5.2942,50.3999
 2.4953,5.4164,50.3999
 2.1951,4.1457,50.3999
 3.8259,5.9988,50.3999
 3.4345,6.8891,50.3999
 3.1854,6.5661,50.3999
 2.3836,5.1438,50.3999
 3.0285,7.1609,50.3999
 3.3663,6.5572,50.3999
 3.4045,6.4461,50.3999
 3.605,5.8818,50.3999
 3.1004,5.7768,50.3999
 2.6901,6.908,50.3999
 2.8136,4.995,50.3999
 2.814,6.4635,50.3999
 4.0359,8.1024,50.3999
 3.324,5.4433,50.3999
 2.2,5.0056,50.3999
 3.7399,6.3505,50.3999
 2.2187,6.764,50.3999
 4.3209,5.8251,50.3999
 2.9093,6.1889,50.3999
 2.2653,6.2163,50.3999
 3.6682,7.3455,50.3999
 3.1561,7.3454,50.3999
 3.1535,8.3181,50.3999
 2.9812,5.4054,50.3999
 3.1226,4.5626,50.3999
 2.99,4.2514,50.3999
 3.4117,5.1193,50.3999
 3.5316,7.3877,50.3999
 2.1742,9.0992,50.3999
 2.7746,5.7121,50.3999
 3.9036,7.6537,50.3999
 2.7013,6.365,50.3999
 3.3885,7.2233,50.3999
 2.8495,6.1687,50.3999
 2.4175,5.5419,50.3999
 3.0174,4.7457,50.3999
 2.7096,5.2635,50.3999
 2.6418,4.8614,50.3999
 2.7317,8.1396,50.3999
 2.8798,4.9969,50.3999
 2.6005,7.1786,50.3999
 3.2831,7.7696,50.3999
 2.2551,4.337,50.3999
 3.0997,5.6683,50.3999
 3.0305,5.9173,50.3999
 3.6789,7.471,50.3999
 3.0536,5.7284,50.3999
 3.5333,5.7964,50.3999
 2.6997,4.8406,50.3999
 3.7261,6.2618,50.3999
 3.4572,5.5903,50.3999
 2.8238,5.1162,50.3999
 2.7225,7.5384,50.3999
 2.7492,4.5562,50.3999
 2.4797,5.8826,50.3999
 2.4898,4.6581,50.3999
 4.2802,6.4389,50.3999
 3.9418,6.9997,50.3999
 3.5479,6.312,50.3999
 2.2414,4.4887,50.3999
 3.5281,7.1569,50.3999
 2.8045,4.6807,50.3999
 3.177,7.0002,50.3999
 2.8565,6.7728,50.3999
 2.6929,4.7917,50.3999
 2.7779,7.142,50.3999
 2.2254,5.2243,50.3999
 3.0466,5.601,50.3999
 3.076,4.9146,50.3999
 3.6215,6.7583,50.3999
 2.605,4.962,50.3999
 2.1555,4.8728,50.3999
 2.4878,6.432,50.3999
 3.1213,5.9077,50.3999
 2.551,3.6168,50.3999
 2.3287,4.6818,50.3999
 3.2052,6.0228,50.3999
 2.884,5.5263,50.3999
 2.7584,4.7949,50.3999
 2.3814,7.0807,50.3999
 2.1193,4.2769,50.3999
 2.6265,5.4885,50.3999
 3.0531,6.6721,50.3999
