S_b,S_d,time
 1.0752,1.8332,52.1999
 0.8382,1.5696,52.1999
 0.9158,1.8673,52.1999
 0.8694,1.9147,52.1999
 1.0884,2.4253,52.1999
 1.077,1.8368,52.1999
 1.0275,1.7056,52.1999
 0.9806,1.7875,52.1999
 1.0838,2.0527,52.1999
 1.0311,1.6665,52.1999
 1.1442,1.7188,52.1999
 0.932,2.3127,52.1999
 0.9597,1.7869,52.1999
 1.0536,2.2984,52.1999
 0.7566,2.5968,52.1999
 1.1009,2.5784,52.1999
 0.796,1.7782,52.1999
 0.9805,2.1961,52.1999
 0.9317,2.1495,52.1999
 0.8337,1.8704,52.1999
 1.0217,2.001,52.1999
 1.1885,2.0541,52.1999
 1.2013,1.6112,52.1999
 1.0029,1.9058,52.1999
 0.7562,2.1268,52.1999
 1.0264,2.7736,52.1999
 1.0557,1.5323,52.1999
 0.6966,1.8214,52.1999
 0.897,1.899,52.1999
 0.9102,2.4185,52.1999
 1.0456,1.7448,52.1999
 0.955,1.8084,52.1999
 1.2097,1.7236,52.1999
 0.8427,2.0392,52.1999
 1.3454,2.0745,52.1999
 0.9363,1.5619,52.1999
 1.007,1.7527,52.1999
 1.1184,1.629,52.1999
 1.0463,1.9522,52.1999
 1.0311,2.1267,52.1999
 0.8507,2.1347,52.1999
 0.9147,1.7209,52.1999
 0.9303,1.8502,52.1999
 1.0248,1.9533,52.1999
 1.1665,1.836,52.1999
 1.0164,2.0257,52.1999
 0.9181,1.9265,52.1999
 1.0159,1.9354,52.1999
 0.9954,1.8311,52.1999
 0.9675,1.8113,52.1999
 0.9686,1.6797,52.1999
 0.906,2.5655,52.1999
 0.9588,1.6044,52.1999
 0.9921,1.7807,52.1999
 0.8264,1.756,52.1999
 0.8865,1.7499,52.1999
 1.1053,2.6333,52.1999
 0.9002,1.9368,52.1999
 0.9108,1.6196,52.1999
 1.0144,2.0988,52.1999
 1.0674,2.0755,52.1999
 0.8688,2.3122,52.1999
 1.1868,1.7792,52.1999
 0.9235,2.1172,52.1999
 1.2364,1.8474,52.1999
 0.9864,1.7566,52.1999
 1.0835,2.4305,52.1999
 0.9909,1.8797,52.1999
 1.1113,1.7096,52.1999
 1.1898,2.4073,52.1999
 1.2208,2.0127,52.1999
 0.9119,1.9366,52.1999
 1.0525,2.0408,52.1999
 1.1372,1.8152,52.1999
 0.9161,1.7423,52.1999
 0.8292,1.7561,52.1999
 1.2148,1.8435,52.1999
 1.0263,1.7877,52.1999
 0.9822,2.1479,52.1999
 1.0826,2.0423,52.1999
 0.8693,1.8868,52.1999
 0.9468,2.3621,52.1999
 0.9579,2.1574,52.1999
 0.9752,1.7191,52.1999
 0.755,1.8416,52.1999
 0.8036,1.8516,52.1999
 1.1555,1.5878,52.1999
 0.9823,2.355,52.1999
 0.9454,2.0278,52.1999
 0.8808,1.7588,52.1999
 0.8324,1.9758,52.1999
 1.2369,2.2293,52.1999
 1.1602,2.1617,52.1999
 0.8952,2.0928,52.1999
 1.01,2.1365,52.1999
 1.0864,1.8672,52.1999
 0.9086,1.8338,52.1999
 1.0818,1.933,52.1999
 1.0536,1.5926,52.1999
 1.0587,1.8097,52.1999
 1.1438,1.9264,52.1999
 0.9351,1.5502,52.1999
 1.1618,2.2837,52.1999
 1.0251,2.1765,52.1999
 0.7407,1.7003,52.1999
 1.0181,2.2878,52.1999
 1.1425,2.054,52.1999
 0.7924,1.694,52.1999
 1.225,2.2161,52.1999
 1.0896,2.0976,52.1999
 0.9729,1.4272,52.1999
 1.0197,2.4076,52.1999
 0.9301,1.739,52.1999
 0.9662,2.1323,52.1999
 0.9961,2.1717,52.1999
 1.0018,1.8617,52.1999
 1.0868,1.7403,52.1999
 1.0907,1.7389,52.1999
 0.8254,1.7949,52.1999
 0.989,1.6986,52.1999
 1.1024,2.2655,52.1999
 0.936,2.1224,52.1999
 1.0829,2.1441,52.1999
 0.9982,2.455,52.1999
 1.1401,1.8334,52.1999
 1.158,2.0999,52.1999
 0.9902,1.8464,52.1999
 1.0203,2.3053,52.1999
 1.0336,1.7364,52.1999
 1.117,1.9966,52.1999
 0.8551,1.7308,52.1999
 1.2074,2.6738,52.1999
 1.1064,2.1816,52.1999
 1.1776,1.8089,52.1999
 1.1455,2.5468,52.1999
 0.8082,1.663,52.1999
 1.0189,1.9003,52.1999
 0.9416,1.9499,52.1999
 1.1049,2.7508,52.1999
 1.0235,2.126,52.1999
 1.1999,1.8656,52.1999
 0.9297,1.7518,52.1999
 0.9496,1.8772,52.1999
 0.851,1.9023,52.1999
 1.0707,1.605,52.1999
 0.9021,1.7196,52.1999
 1.0518,1.7706,52.1999
 0.9045,1.7743,52.1999
 0.7562,2.1051,52.1999
 1.107,1.8335,52.1999
 0.8696,1.7307,52.1999
 0.8705,1.7746,52.1999
 0.7984,1.7158,52.1999
 0.7997,1.7853,52.1999
 0.8974,2.0327,52.1999
 1.0892,1.8257,52.1999
 0.9602,1.5801,52.1999
 1.1173,2.4325,52.1999
 1.0563,2.3079,52.1999
 0.8443,1.7699,52.1999
 0.8305,1.8385,52.1999
 1.2122,2.0925,52.1999
 0.9141,1.5601,52.1999
 1.1822,2.1279,52.1999
 0.8512,1.7722,52.1999
 0.9256,1.839,52.1999
 0.8468,2.4027,52.1999
 1.0814,1.7419,52.1999
 0.9616,1.8602,52.1999
 0.9028,1.585,52.1999
 1.2336,2.3527,52.1999
 1.1549,2.094,52.1999
 1.023,2.0931,52.1999
 0.9561,2.374,52.1999
 0.9799,1.7546,52.1999
 0.9532,1.8737,52.1999
 0.8757,2.0901,52.1999
 0.773,1.6839,52.1999
 0.8766,1.8873,52.1999
 0.9334,2.0039,52.1999
 1.1029,1.9504,52.1999
 0.9028,2.1382,52.1999
 1.0937,1.7631,52.1999
 1.0594,1.7526,52.1999
 0.804,1.4682,52.1999
 1.121,1.8196,52.1999
 1.2556,1.8128,52.1999
 0.9548,2.0721,52.1999
 0.8365,2.1141,52.1999
 0.7401,1.8015,52.1999
 0.9418,1.7779,52.1999
 0.8149,1.8329,52.1999
 1.2025,2.4401,52.1999
 1.0076,1.6702,52.1999
 1.0405,2.3729,52.1999
 1.0013,2.5971,52.1999
 1.0271,1.7362,52.1999
 1.1141,1.5403,52.1999
 1.1765,1.9779,52.1999
 1.1828,1.9855,52.1999
 0.8918,1.7839,52.1999
 1.0345,2.1032,52.1999
 0.8892,1.7705,52.1999
 1.0779,1.8421,52.1999
 0.8386,1.8781,52.1999
 1.1306,2.5199,52.1999
 1.0266,1.821,52.1999
 1.0561,2.3798,52.1999
 0.9741,1.8093,52.1999
 0.869,2.6562,52.1999
 1.1688,2.4573,52.1999
 1.0409,1.9932,52.1999
 0.974,1.8363,52.1999
 0.9457,1.8508,52.1999
 0.9207,1.8036,52.1999
 1.2431,2.0516,52.1999
 1.0119,2.0249,52.1999
 0.8901,1.7621,52.1999
 0.9621,1.7703,52.1999
 0.913,1.9681,52.1999
 1.1546,2.2241,52.1999
 1.1855,1.8165,52.1999
 1.0306,1.8556,52.1999
 0.8665,1.3117,52.1999
 1.1681,2.0223,52.1999
 1.1885,2.2091,52.1999
 1.0719,2.1001,52.1999
 1.1296,2.2821,52.1999
 1.0601,1.7214,52.1999
 1.0185,1.8492,52.1999
 0.8078,1.8466,52.1999
 1.0602,2.6323,52.1999
 1.0166,1.5925,52.1999
 1.0829,2.0248,52.1999
 0.9509,1.9094,52.1999
 1.0018,1.6928,52.1999
 1.0483,2.4087,52.1999
 1.058,2.1247,52.1999
 0.9855,1.8476,52.1999
 0.9694,2.1905,52.1999
 0.9648,1.8576,52.1999
 1.1132,1.8147,52.1999
 0.9533,1.577,52.1999
 0.9142,1.8324,52.1999
 1.0072,1.6756,52.1999
 0.9812,1.8353,52.1999
 1.3095,2.3185,52.1999
 0.9533,1.8105,52.1999
 1.0238,2.3236,52.1999
 0.9766,1.8635,52.1999
 0.8125,1.8587,52.1999
 0.9767,2.2032,52.1999
 0.8672,2.2093,52.1999
 0.9419,2.2266,52.1999
 1.1364,1.8138,52.1999
 0.982,1.581,52.1999
 0.6549,1.6952,52.1999
 0.9458,2.0764,52.1999
 0.8864,2.2291,52.1999
 1.0413,1.7692,52.1999
 1.0588,1.8475,52.1999
 0.8986,1.7772,52.1999
 0.9357,1.4965,52.1999
 0.9347,2.052,52.1999
 1.0218,1.6861,52.1999
 1.1525,1.8654,52.1999
 1.0944,2.3385,52.1999
 1.0008,1.6441,52.1999
 0.9287,2.0609,52.1999
 0.9541,1.8303,52.1999
 0.9465,1.6418,52.1999
 1.0389,2.2732,52.1999
 0.968,1.7587,52.1999
 0.9965,1.7624,52.1999
 1.0341,1.6611,52.1999
 0.8697,1.828,52.1999
 1.1261,1.7694,52.1999
 1.0999,1.6322,52.1999
 0.9172,1.8407,52.1999
 0.925,1.3961,52.1999
 0.9705,2.2098,52.1999
 1.1817,2.312,52.1999
 0.9731,1.7074,52.1999
 1.1783,1.8557,52.1999
 1.0183,2.1767,52.1999
 0.9996,2.5482,52.1999
 1.0083,2.3672,52.1999
 0.994,2.2101,52.1999
 0.8705,2.0446,52.1999
 1.0319,2.0692,52.1999
 1.0225,1.8137,52.1999
 0.8795,1.8082,52.1999
 0.8735,2.17,52.1999
 0.9489,2.2729,52.1999
 1.3808,1.85,52.1999
 0.7805,1.9458,52.1999
 1.0148,1.6959,52.1999
 0.9306,1.6921,52.1999
 1.1483,2.0956,52.1999
 0.9217,1.866,52.1999
 1.0523,2.1174,52.1999
 0.8721,1.7994,52.1999
 0.8563,1.855,52.1999
 1.0251,1.7996,52.1999
 0.9216,1.7721,52.1999
 0.8994,1.6485,52.1999
 1.0301,1.7922,52.1999
 0.8831,1.8968,52.1999
 1.1115,2.0077,52.1999
 0.9694,1.7038,52.1999
 0.8967,1.9193,52.1999
 0.9839,1.7514,52.1999
 1.2072,1.8489,52.1999
 1.1334,2.2354,52.1999
 0.9487,1.8834,52.1999
 0.694,1.7565,52.1999
 0.9275,2.039,52.1999
 1.0211,2.5806,52.1999
 0.8615,2.3754,52.1999
 1.1913,1.991,52.1999
 1.0467,1.83,52.1999
 1.0819,2.0713,52.1999
 0.8928,2.1422,52.1999
 0.9587,1.6788,52.1999
 0.9381,1.6556,52.1999
 1.0682,1.7893,52.1999
 0.9645,1.6617,52.1999
 1.0046,1.7761,52.1999
 0.9769,2.351,52.1999
 0.9943,1.7297,52.1999
 0.9144,1.6794,52.1999
 1.1809,2.2404,52.1999
 1.0155,1.9871,52.1999
 0.9886,1.8028,52.1999
 1.0973,1.816,52.1999
 1.1759,2.6147,52.1999
 0.9645,1.7445,52.1999
 0.8621,1.667,52.1999
 1.1306,1.8216,52.1999
 1.2304,1.7516,52.1999
 1.064,1.5013,52.1999
 0.8939,2.0367,52.1999
 0.836,1.5535,52.1999
 1.0282,1.8581,52.1999
 0.796,2.1192,52.1999
 0.8479,1.9768,52.1999
 0.7627,2.1016,52.1999
 0.9285,2.2047,52.1999
 0.8811,1.9765,52.1999
 0.8932,1.5483,52.1999
 0.9171,1.5325,52.1999
 1.0208,1.9439,52.1999
 0.8724,1.7794,52.1999
 0.9973,2.0668,52.1999
 0.9765,1.6016,52.1999
 0.8175,1.5838,52.1999
 0.9891,2.0815,52.1999
 1.0973,1.9252,52.1999
 0.9856,2.0062,52.1999
 1.106,2.4925,52.1999
 1.0612,1.6802,52.1999
 0.8641,1.7979,52.1999
 0.9045,1.7678,52.1999
 0.8639,1.9552,52.1999
 0.8276,1.5924,52.1999
 0.9339,2.2718,52.1999
 1.1494,2.3879,52.1999
 0.948,1.6247,52.1999
 0.9508,1.5459,52.1999
 1.0495,1.8581,52.1999
 0.9821,1.7663,52.1999
 1.0699,1.6945,52.1999
 0.7646,1.7043,52.1999
 1.0469,1.8667,52.1999
 0.9814,1.686,52.1999
 1.0323,1.8641,52.1999
 1.0536,1.8303,52.1999
 0.9845,1.9633,52.1999
 1.0281,1.7086,52.1999
 0.9661,2.0056,52.1999
 0.9395,2.5905,52.1999
 0.8622,1.8213,52.1999
 0.9998,1.8383,52.1999
 0.9138,1.7124,52.1999
 0.886,1.6481,52.1999
 1.0502,1.7008,52.1999
 0.9447,2.0915,52.1999
 0.81,2.2696,52.1999
 1.0549,1.9648,52.1999
 1.0047,2.4028,52.1999
 1.2066,2.0644,52.1999
 0.8928,1.8025,52.1999
 1.0619,1.6346,52.1999
 0.8197,2.001,52.1999
 0.9465,1.9652,52.1999
 0.7535,1.5999,52.1999
 1.2344,1.859,52.1999
 0.9825,1.9497,52.1999
 1.0723,1.8097,52.1999
 1.0027,1.9078,52.1999
 1.0621,1.68,52.1999
 0.8862,2.1863,52.1999
 1.0156,1.662,52.1999
 1.0929,1.8597,52.1999
 1.2106,2.0611,52.1999
 1.0287,1.8194,52.1999
 0.8814,2.2861,52.1999
 1.0053,2.59,52.1999
 0.8467,2.5762,52.1999
 0.8056,1.7091,52.1999
 0.9934,1.9038,52.1999
 1.0545,2.0169,52.1999
 0.9352,1.8738,52.1999
 0.9852,1.9201,52.1999
 1.2482,2.0298,52.1999
 0.9638,2.4333,52.1999
 1.1955,2.2459,52.1999
 0.9042,1.7385,52.1999
 0.7808,1.4236,52.1999
 0.8278,1.9963,52.1999
 0.9401,2.2532,52.1999
 1.0155,2.0451,52.1999
 1.028,1.8,52.1999
 1.1114,1.7197,52.1999
 1.0133,2.3486,52.1999
 0.8161,2.0661,52.1999
 0.9481,1.8578,52.1999
 0.9919,1.5749,52.1999
 0.9086,1.7815,52.1999
 1.0372,2.1263,52.1999
 1.0498,1.6556,52.1999
 0.9578,1.7049,52.1999
 0.9467,1.9286,52.1999
 0.9688,2.6219,52.1999
 0.9451,1.6518,52.1999
 1.0154,2.0484,52.1999
 0.9668,1.7646,52.1999
 1.1706,2.1333,52.1999
 0.9644,2.4163,52.1999
 0.9319,2.7227,52.1999
 1.117,2.2887,52.1999
 1.0417,2.122,52.1999
 0.8631,1.8478,52.1999
 0.9227,1.6309,52.1999
 1.0005,2.1537,52.1999
 0.91,2.1048,52.1999
 1.1608,2.077,52.1999
 0.9366,2.1107,52.1999
 1.0087,2.1097,52.1999
 1.083,1.8648,52.1999
 1.0036,1.5628,52.1999
 0.8059,1.6707,52.1999
 1.246,2.0484,52.1999
 1.1102,1.7307,52.1999
 1.0878,2.0453,52.1999
 0.8956,1.6064,52.1999
 1.1301,1.8485,52.1999
 1.0335,1.8338,52.1999
 0.9009,1.7705,52.1999
 0.9066,2.2914,52.1999
 1.0714,1.8286,52.1999
 0.9814,1.8602,52.1999
 1.1317,1.8365,52.1999
 0.9933,2.0641,52.1999
 0.9291,1.9914,52.1999
 0.9047,1.7124,52.1999
 1.0083,1.5405,52.1999
 0.932,1.6789,52.1999
 1.0535,1.7615,52.1999
 0.9082,2.0819,52.1999
 0.9135,1.794,52.1999
 1.0293,1.8092,52.1999
 1.1038,1.5069,52.1999
 1.1768,2.1441,52.1999
 0.842,1.6102,52.1999
 0.9882,1.9427,52.1999
 0.766,1.7587,52.1999
 0.9666,1.7063,52.1999
 0.7577,1.6891,52.1999
 0.836,1.9248,52.1999
 1.1279,1.5494,52.1999
 0.9837,2.2581,52.1999
 0.8448,1.6055,52.1999
 0.9482,1.6923,52.1999
 0.9097,1.8542,52.1999
 0.899,1.8143,52.1999
 0.8142,1.5539,52.1999
 0.944,1.7838,52.1999
 1.0176,1.7165,52.1999
 1.0058,1.797,52.1999
 0.8816,1.7455,52.1999
 0.9549,1.8394,52.1999
 1.0903,1.8379,52.1999
 0.9498,2.1702,52.1999
 0.8916,1.7681,52.1999
 1.1073,1.7601,52.1999
 0.9958,1.7261,52.1999
 1.1405,2.144,52.1999
 1.0786,1.9121,52.1999
 1.2845,2.1926,52.1999
 1.1121,1.801,52.1999
 1.0088,1.8027,52.1999
 1.1039,1.7918,52.1999
 0.7873,2.0921,52.1999
 0.9433,1.9189,52.1999
 0.9402,1.7434,52.1999
 1.1424,2.4596,52.1999
 1.0693,2.085,52.1999
 1.0302,1.8133,52.1999
 0.9653,2.0398,52.1999
 1.3937,2.2371,52.1999
 1.1528,1.6531,52.1999
 0.9555,1.8202,52.1999
 0.881,1.817,52.1999
 0.9854,1.864,52.1999
 0.8956,1.7295,52.1999
 1.0016,1.7134,52.1999
 1.2053,1.9356,52.1999
 0.7382,1.7041,52.1999
 1.1452,2.8743,52.1999
 1.2294,1.8092,52.1999
 1.0193,2.4061,52.1999
 1.0739,1.9013,52.1999
 0.9698,1.6799,52.1999
 1.1052,1.7757,52.1999
 0.9597,1.6832,52.1999
 1.0417,2.039,52.1999
 0.9069,1.5586,52.1999
 1.1045,2.0524,52.1999
 1.0165,2.151,52.1999
 0.8256,1.7927,52.1999
 0.9061,1.9351,52.1999
 1.0547,1.506,52.1999
 1.0033,2.1438,52.1999
 1.0674,1.8491,52.1999
 1.0982,1.8492,52.1999
 1.0578,1.8402,52.1999
 0.8036,1.9079,52.1999
 0.9987,2.0275,52.1999
 0.8407,2.0005,52.1999
 1.1098,2.0713,52.1999
 1.0322,2.2046,52.1999
 1.1901,2.5108,52.1999
 1.0281,2.2856,52.1999
 0.7649,1.7196,52.1999
 0.9367,2.0528,52.1999
 1.1743,1.9601,52.1999
 0.8869,2.2295,52.1999
 0.9637,1.8006,52.1999
 0.886,1.6285,52.1999
 0.9586,1.8507,52.1999
 1.0642,2.2405,52.1999
 1.0777,1.7764,52.1999
 1.0547,1.7509,52.1999
 1.2461,2.385,52.1999
 0.8608,2.0214,52.1999
 0.9729,1.7241,52.1999
 1.0444,1.6854,52.1999
 1.0341,2.1268,52.1999
 1.0772,1.965,52.1999
 0.9215,1.6333,52.1999
 0.893,1.8571,52.1999
 0.9252,2.0899,52.1999
 0.7704,1.6492,52.1999
 0.7781,2.0778,52.1999
 1.2152,2.3718,52.1999
 0.9853,1.823,52.1999
 0.8962,2.1158,52.1999
 1.0593,2.0059,52.1999
 1.062,1.7507,52.1999
 0.8317,1.7686,52.1999
 0.9429,1.5672,52.1999
 0.9104,1.7625,52.1999
 0.7976,1.7497,52.1999
 0.896,1.773,52.1999
 1.1492,2.0161,52.1999
 0.7747,2.1551,52.1999
 1.0949,2.0309,52.1999
 1.1742,1.8887,52.1999
 0.852,1.8998,52.1999
 1.0278,1.9568,52.1999
 1.1423,1.8083,52.1999
 1.1722,2.2919,52.1999
 0.8698,2.0779,52.1999
 0.8261,1.611,52.1999
 0.9529,1.9289,52.1999
 1.1406,1.4709,52.1999
 0.808,1.7578,52.1999
 1.0118,2.411,52.1999
 0.859,1.8051,52.1999
 1.1208,2.2993,52.1999
 0.8606,1.9284,52.1999
 1.1268,1.6792,52.1999
 1.1438,1.8492,52.1999
 1.0495,2.2716,52.1999
 1.0791,1.7985,52.1999
 1.0128,1.4965,52.1999
 0.9222,1.8535,52.1999
 1.1445,2.2836,52.1999
 0.9206,2.1593,52.1999
 1.1653,2.1565,52.1999
 1.1112,2.4495,52.1999
 1.0864,1.7942,52.1999
 1.0191,2.0806,52.1999
 1.0761,1.7794,52.1999
 0.9976,2.0756,52.1999
 1.0028,2.39,52.1999
 1.0006,1.5794,52.1999
 0.9184,1.677,52.1999
 1.0094,2.1344,52.1999
 0.9387,1.8419,52.1999
 1.0308,1.8211,52.1999
 0.896,1.7762,52.1999
 0.9792,2.0872,52.1999
 1.0118,2.1035,52.1999
 0.959,1.6414,52.1999
 0.9709,2.0782,52.1999
 1.026,2.2307,52.1999
 1.068,1.6996,52.1999
 1.0015,1.6675,52.1999
 0.8304,1.9209,52.1999
 1.0543,1.8431,52.1999
 0.9124,2.1423,52.1999
 0.9294,1.7489,52.1999
 0.8933,2.2131,52.1999
 0.8729,1.9835,52.1999
 0.971,2.0025,52.1999
 0.9221,1.5758,52.1999
 1.079,1.8016,52.1999
 0.798,1.6621,52.1999
 1.0508,2.119,52.1999
 1.0846,1.8318,52.1999
 0.8238,1.8308,52.1999
 0.89,1.4603,52.1999
 1.1205,1.8107,52.1999
 0.9998,1.8411,52.1999
 0.895,1.7286,52.1999
 1.0026,2.0383,52.1999
 1.0892,1.8526,52.1999
 1.1815,1.9437,52.1999
 0.9052,2.2316,52.1999
 1.0844,2.0194,52.1999
 1.2064,1.7396,52.1999
 1.0389,2.226,52.1999
 1.0122,1.7546,52.1999
 0.9899,1.8157,52.1999
 0.9822,2.4422,52.1999
 1.1089,2.0716,52.1999
 0.8895,2.1566,52.1999
 1.1204,1.9408,52.1999
 0.6749,2.0271,52.1999
 0.8791,1.8416,52.1999
 0.9141,1.8286,52.1999
 0.9757,2.0767,52.1999
 1.0393,1.8419,52.1999
 0.9606,1.8086,52.1999
 0.8659,1.8863,52.1999
 1.044,1.7373,52.1999
 0.9563,1.7039,52.1999
 1.1261,1.7661,52.1999
 0.9204,1.9235,52.1999
 0.97,1.9333,52.1999
 1.1741,2.3001,52.1999
 1.1287,1.5657,52.1999
 0.9952,2.1013,52.1999
 1.0064,1.9085,52.1999
 0.9346,1.8585,52.1999
 0.9597,2.1809,52.1999
 0.9805,1.6946,52.1999
 0.9899,1.6767,52.1999
 1.0549,1.8063,52.1999
 1.0767,1.8386,52.1999
 0.9039,2.0596,52.1999
 1.1906,1.6894,52.1999
 1.1046,1.8593,52.1999
 0.9238,2.0732,52.1999
 0.8841,1.7159,52.1999
 0.8478,1.5723,52.1999
 0.8328,1.6648,52.1999
 1.1363,1.9986,52.1999
 1.0851,2.2054,52.1999
 1.0815,1.9703,52.1999
 0.9916,2.0741,52.1999
 1.0845,1.8899,52.1999
 1.1585,1.8874,52.1999
 1.08,1.4983,52.1999
 0.9627,1.8356,52.1999
 0.8466,2.0817,52.1999
 1.244,2.2539,52.1999
 1.0886,2.0655,52.1999
 0.9642,2.27,52.1999
 1.093,2.1827,52.1999
 0.8428,1.5013,52.1999
 1.0574,2.2964,52.1999
 1.0941,1.8846,52.1999
 0.98,1.7817,52.1999
 1.1648,2.3665,52.1999
 0.8079,2.114,52.1999
 0.8135,1.7601,52.1999
 1.0413,2.1987,52.1999
 0.8144,1.6536,52.1999
 1.0435,1.8191,52.1999
 0.9513,1.9766,52.1999
 0.95,2.1061,52.1999
 0.9535,1.7419,52.1999
 0.9451,1.9656,52.1999
 0.9643,1.944,52.1999
 0.8187,1.8567,52.1999
 1.1835,1.933,52.1999
 0.9343,2.1259,52.1999
 0.8958,2.0327,52.1999
 0.7995,1.6727,52.1999
 0.9113,1.4211,52.1999
 0.9942,2.2206,52.1999
 1.0682,1.7733,52.1999
 0.9352,2.1705,52.1999
 0.9252,1.9801,52.1999
 1.0095,2.152,52.1999
 1.0617,1.8218,52.1999
 0.7952,1.6247,52.1999
 0.8431,2.0956,52.1999
 1.0231,2.1924,52.1999
 0.9507,1.6267,52.1999
 0.926,1.8448,52.1999
 1.094,1.707,52.1999
 1.1448,2.411,52.1999
 0.8426,2.6614,52.1999
 0.8669,1.8231,52.1999
 1.1138,1.9327,52.1999
 1.0346,2.1267,52.1999
 1.0938,1.8905,52.1999
 1.0533,2.1414,52.1999
 0.8526,1.7404,52.1999
 1.128,2.6871,52.1999
 0.8809,2.013,52.1999
 1.14,1.7634,52.1999
 1.0355,1.7517,52.1999
 1.0459,1.5354,52.1999
 1.2359,2.4057,52.1999
 1.1452,1.9769,52.1999
 1.0953,1.7241,52.1999
 1.0219,2.0128,52.1999
 1.3304,2.3673,52.1999
 0.9755,2.408,52.1999
 0.9367,1.9933,52.1999
 0.9684,1.814,52.1999
 0.8188,1.8341,52.1999
 1.0594,1.8185,52.1999
 1.0467,2.2381,52.1999
 0.9419,2.0825,52.1999
 1.0105,1.8261,52.1999
 1.1487,2.4491,52.1999
 0.941,1.81,52.1999
 0.8869,1.7295,52.1999
 1.1881,1.8607,52.1999
 1.0994,1.932,52.1999
 1.0216,1.7879,52.1999
 0.7974,1.8634,52.1999
 0.9969,2.2519,52.1999
 0.9542,1.8131,52.1999
 0.9728,1.4658,52.1999
 0.989,1.7496,52.1999
 1.003,2.4272,52.1999
 0.9167,1.546,52.1999
 1.1854,2.4495,52.1999
 1.3809,2.3848,52.1999
 1.1236,2.35,52.1999
 0.941,1.7047,52.1999
 0.8263,2.3742,52.1999
 0.8933,1.7685,52.1999
 0.945,1.7331,52.1999
 0.7799,1.9261,52.1999
 0.8643,2.3405,52.1999
 1.016,1.7522,52.1999
 0.9641,1.6372,52.1999
 0.9801,2.3853,52.1999
 0.9869,1.8403,52.1999
 0.9714,2.2474,52.1999
 0.9639,2.1355,52.1999
 1.022,1.5922,52.1999
 0.9454,1.7901,52.1999
 1.0569,2.4704,52.1999
 0.9495,1.5498,52.1999
 1.1066,2.1067,52.1999
 1.0542,2.0448,52.1999
 0.9752,1.8036,52.1999
 0.9537,1.8664,52.1999
 0.915,2.1512,52.1999
 0.9858,1.8859,52.1999
 0.7806,1.6988,52.1999
 1.0392,2.14,52.1999
 1.0142,2.259,52.1999
 0.9715,1.8587,52.1999
 0.8327,2.0062,52.1999
 1.0199,2.0864,52.1999
 1.1049,1.8416,52.1999
 1.0733,1.8157,52.1999
 0.9465,1.8545,52.1999
 1.0982,1.9691,52.1999
 0.9373,1.8652,52.1999
 1.1837,2.3944,52.1999
 0.9656,1.833,52.1999
 0.8965,1.3864,52.1999
 1.0439,1.8259,52.1999
 1.0742,1.9775,52.1999
 1.0231,1.823,52.1999
 0.9581,1.6759,52.1999
 0.9374,1.9068,52.1999
 0.9015,1.9262,52.1999
 0.636,1.7985,52.1999
 0.8768,1.7071,52.1999
 1.0027,2.0034,52.1999
 1.0413,2.3575,52.1999
 0.9077,1.8133,52.1999
 0.9603,2.4964,52.1999
 1.1075,1.6781,52.1999
 0.8908,2.551,52.1999
 0.8949,1.7467,52.1999
 0.6492,1.4873,52.1999
 0.9414,2.4146,52.1999
 0.7705,1.5913,52.1999
 1.1288,2.2135,52.1999
 1.0632,2.0079,52.1999
 0.8803,2.0052,52.1999
 1.0099,1.7856,52.1999
 0.9875,1.9816,52.1999
 0.7852,1.9241,52.1999
 1.1647,1.7585,52.1999
 0.9733,1.8478,52.1999
 1.0304,1.9821,52.1999
 1.0308,1.852,52.1999
 0.9943,2.3221,52.1999
 1.1018,1.5616,52.1999
 1.29,2.187,52.1999
 0.9479,1.9508,52.1999
 1.3301,2.0616,52.1999
 1.0764,1.8182,52.1999
 0.9006,2.2391,52.1999
 0.9979,1.9579,52.1999
 1.1837,2.2141,52.1999
 0.9588,2.2065,52.1999
 0.8218,2.0463,52.1999
 0.8695,1.8649,52.1999
 1.0379,1.9121,52.1999
 1.0718,2.0034,52.1999
 1.1111,2.1205,52.1999
 0.7896,1.8632,52.1999
 1.0083,1.8046,52.1999
 0.7515,1.9735,52.1999
 1.0037,1.6366,52.1999
 0.8428,1.8345,52.1999
 0.949,2.1824,52.1999
 0.8753,1.7439,52.1999
 1.0598,1.9911,52.1999
 1.1377,1.6708,52.1999
 1.1191,2.0363,52.1999
 1.0539,1.7676,52.1999
 1.0846,2.3895,52.1999
 1.0604,2.2961,52.1999
 1.1814,2.4852,52.1999
 1.0979,2.2345,52.1999
 0.9949,1.9239,52.1999
 0.8671,2.137,52.1999
 0.9635,1.6618,52.1999
 0.9708,1.8026,52.1999
 0.8521,1.5638,52.1999
 0.9532,2.0249,52.1999
 1.0091,1.5597,52.1999
 1.0433,1.7096,52.1999
 0.9143,1.9955,52.1999
 1.1756,2.2182,52.1999
 1.0588,2.2779,52.1999
 1.1389,2.2686,52.1999
 1.0347,1.7562,52.1999
 1.1466,1.9825,52.1999
 0.9192,1.5919,52.1999
 0.9745,1.627,52.1999
 1.0817,1.7798,52.1999
 1.1031,2.0156,52.1999
 1.1214,1.803,52.1999
 1.0299,1.8663,52.1999
 0.9497,2.117,52.1999
 0.9368,2.2658,52.1999
 0.9958,2.1032,52.1999
 1.0441,1.8618,52.1999
