S_b,S_d,gr,cycletime,time
 0.9202,2.9266,0.0385,30.0447,71.9999
 0.9636,1.9987,0.0385,18.9442,71.9999
 1.1943,2.1941,0.0385,15.794,71.9999
 1.4522,2.5004,0.0385,14.1099,71.9999
 1.4595,2.7921,0.0385,16.8448,71.9999
 1.5523,2.2202,0.0385,9.2921,71.9999
 1.322,2.7221,0.0385,18.7565,71.9999
 1.4868,2.6794,0.0385,15.2934,71.9999
 1.3593,3.2536,0.0385,22.6644,71.9999
 1.3393,3.0068,0.0385,21.0008,71.9999
 1.1371,2.4721,0.0385,20.1648,71.9999
 1.4564,2.4962,0.0385,13.9917,71.9999
 1.4303,2.8473,0.0385,17.8782,71.9999
 1.9203,2.9491,0.0385,11.1408,71.9999
 1.1558,2.1697,0.0385,16.3551,71.9999
 1.1622,4.0211,0.0385,32.2314,71.9999
 1.4635,2.5317,0.0385,14.2315,71.9999
 1.732,2.8732,0.0385,13.1441,71.9999
 1.6407,2.6734,0.0385,12.6773,71.9999
 1.1359,2.3361,0.0385,18.7256,71.9999
 1.3667,2.3541,0.0385,14.1204,71.9999
 1.5147,2.1032,0.0385,8.5249,71.9999
 1.4067,2.7001,0.0385,16.9314,71.9999
 0.9974,2.3783,0.0385,22.565,71.9999
 1.0997,2.4204,0.0385,20.4862,71.9999
 1.5112,2.2722,0.0385,10.59,71.9999
 1.4447,2.5679,0.0385,14.9358,71.9999
 1.411,2.8118,0.0385,17.9058,71.9999
 1.39,2.2547,0.0385,12.5606,71.9999
 1.2822,3.9299,0.0385,29.0853,71.9999
 1.6197,2.3952,0.0385,10.1587,71.9999
 1.044,2.6623,0.0385,24.3082,71.9999
 1.6819,3.0625,0.0385,15.5625,71.9999
 1.4033,2.6695,0.0385,16.6989,71.9999
 1.1553,1.8509,0.0385,12.238,71.9999
 1.3854,2.6332,0.0385,16.6767,71.9999
 1.6282,2.5552,0.0385,11.7023,71.9999
 1.2803,2.1525,0.0385,13.4912,71.9999
 1.5412,2.2242,0.0385,9.5259,71.9999
 1.2546,2.1661,0.0385,14.182,71.9999
 2.1568,3.533,0.0385,12.8156,71.9999
 1.4387,2.5987,0.0385,15.3536,71.9999
 1.3223,2.5344,0.0385,16.894,71.9999
 1.1836,2.6398,0.0385,20.8298,71.9999
 1.5461,2.95,0.0385,16.7771,71.9999
 1.5946,2.7756,0.0385,14.3931,71.9999
 1.3718,2.3889,0.0385,14.4036,71.9999
 1.2319,2.4335,0.0385,17.6784,71.9999
 2.0067,2.774,0.0385,8.4077,71.9999
 1.3941,2.7257,0.0385,17.4099,71.9999
 1.6504,2.7506,0.0385,13.2651,71.9999
 1.3572,3.5863,0.0385,25.2332,71.9999
 1.1213,2.7794,0.0385,23.5716,71.9999
 1.6834,4.1176,0.0385,23.2281,71.9999
 1.6829,3.9165,0.0385,21.9347,71.9999
 1.5933,3.6837,0.0385,21.7646,71.9999
 1.9896,2.773,0.0385,8.6219,71.9999
 1.2008,2.8592,0.0385,22.5291,71.9999
 1.1515,2.8669,0.0385,23.6878,71.9999
 1.5051,2.3124,0.0385,11.1508,71.9999
 1.2193,2.6571,0.0385,20.2276,71.9999
 1.2928,2.7608,0.0385,19.7018,71.9999
 1.6351,3.0622,0.0385,16.2925,71.9999
 1.1879,2.3699,0.0385,17.936,71.9999
 1.8504,3.2111,0.0385,14.3137,71.9999
 1.8241,2.935,0.0385,12.3506,71.9999
 1.0484,2.2181,0.0385,19.4609,71.9999
 1.285,3.006,0.0385,22.0688,71.9999
 1.4172,2.4811,0.0385,14.5425,71.9999
 1.0623,2.4687,0.0385,21.8988,71.9999
 1.8171,2.9981,0.0385,13.0025,71.9999
 1.4276,2.6556,0.0385,16.1167,71.9999
 1.2161,3.0556,0.0385,23.9242,71.9999
 1.439,2.5363,0.0385,14.7185,71.9999
 1.5285,2.7064,0.0385,14.836,71.9999
 1.5131,2.407,0.0385,12.0548,71.9999
 1.5305,2.6898,0.0385,14.6418,71.9999
 1.5907,2.9127,0.0385,15.7074,71.9999
 1.4585,2.5923,0.0385,14.9359,71.9999
 1.2829,3.4494,0.0385,25.6839,71.9999
 1.535,2.7866,0.0385,15.4842,71.9999
 1.5228,2.6191,0.0385,14.0808,71.9999
 1.0628,2.027,0.0385,16.7649,71.9999
 1.3299,2.5922,0.0385,17.3301,71.9999
 1.149,2.2178,0.0385,17.0771,71.9999
 1.0003,1.9751,0.0385,17.6668,71.9999
 1.8524,3.9261,0.0385,19.5064,71.9999
 0.9791,1.8254,0.0385,16.176,71.9999
 1.4159,3.1099,0.0385,20.4315,71.9999
 1.3787,2.7078,0.0385,17.529,71.9999
 1.3314,2.5101,0.0385,16.4652,71.9999
 1.6894,2.7785,0.0385,12.9194,71.9999
 1.0216,2.7605,0.0385,25.8125,71.9999
 1.2358,2.8291,0.0385,21.508,71.9999
 0.794,2.4176,0.0385,28.9149,71.9999
 1.4076,2.5351,0.0385,15.2775,71.9999
 1.0148,2.0599,0.0385,18.3855,71.9999
 1.1088,2.0544,0.0385,16.015,71.9999
 1.54,2.7679,0.0385,15.2248,71.9999
 1.5513,2.4041,0.0385,11.3763,71.9999
 1.4494,2.8549,0.0385,17.6033,71.9999
 1.4334,2.3388,0.0385,12.7131,71.9999
 1.3043,2.6799,0.0385,18.6993,71.9999
 1.2324,2.6877,0.0385,20.2489,71.9999
 1.5182,2.6686,0.0385,14.6474,71.9999
 1.3435,2.7833,0.0385,18.9134,71.9999
 1.436,2.8108,0.0385,17.4401,71.9999
 1.0794,2.4651,0.0385,21.4448,71.9999
 1.1541,3.352,0.0385,27.6877,71.9999
 1.1516,1.9671,0.0385,13.9042,71.9999
 1.4738,2.8253,0.0385,16.8989,71.9999
 1.8309,3.1182,0.0385,13.8262,71.9999
 1.2566,2.5143,0.0385,18.0106,71.9999
 1.3549,2.7124,0.0385,18.0243,71.9999
 1.4941,2.8035,0.0385,16.3437,71.9999
 1.0398,2.1549,0.0385,18.9233,71.9999
 1.4196,3.122,0.0385,20.4656,71.9999
 1.1115,2.5782,0.0385,21.8492,71.9999
 1.3976,2.6873,0.0385,16.9764,71.9999
 1.3334,2.1574,0.0385,12.4956,71.9999
 2.0871,3.3108,0.0385,11.9824,71.9999
 1.4474,3.1468,0.0385,20.1677,71.9999
 2.1311,3.3519,0.0385,11.7604,71.9999
 1.4276,2.4336,0.0385,13.851,71.9999
 1.1012,2.2455,0.0385,18.5033,71.9999
 1.2686,2.2677,0.0385,15.0843,71.9999
 1.1766,2.0044,0.0385,13.8328,71.9999
 1.459,2.7402,0.0385,16.3671,71.9999
 1.4804,3.2991,0.0385,20.8095,71.9999
 1.4175,2.5611,0.0385,15.36,71.9999
 1.3342,2.334,0.0385,14.5214,71.9999
 1.7093,2.7521,0.0385,12.3672,71.9999
 1.1668,2.5433,0.0385,20.2346,71.9999
 1.096,2.6989,0.0385,23.4013,71.9999
 1.3425,2.7352,0.0385,18.4807,71.9999
 1.1248,3.1896,0.0385,27.0649,71.9999
 1.4144,2.3922,0.0385,13.6463,71.9999
 1.2008,1.8829,0.0385,11.6813,71.9999
 1.459,2.272,0.0385,11.5005,71.9999
 1.3863,2.4532,0.0385,14.82,71.9999
 1.2115,1.9327,0.0385,12.1282,71.9999
 1.4132,2.2907,0.0385,12.5432,71.9999
 1.4423,2.2819,0.0385,11.9135,71.9999
 1.5993,2.2741,0.0385,9.1417,71.9999
 1.6332,2.8454,0.0385,14.4159,71.9999
 1.4744,2.3631,0.0385,12.2495,71.9999
 1.7252,2.8653,0.0385,13.1741,71.9999
 1.7484,2.6775,0.0385,11.0678,71.9999
 1.1428,2.7863,0.0385,23.142,71.9999
 1.2026,2.7736,0.0385,21.6996,71.9999
 1.706,3.0365,0.0385,14.9715,71.9999
 1.3569,3.0499,0.0385,21.032,71.9999
 1.3734,2.6648,0.0385,17.2113,71.9999
 2.1192,3.2598,0.0385,11.1828,71.9999
 1.2321,2.6369,0.0385,19.7577,71.9999
 1.7764,4.284,0.0385,22.8597,71.9999
 1.8444,2.6526,0.0385,9.437,71.9999
 1.1674,2.4318,0.0385,19.0555,71.9999
 1.8748,3.1346,0.0385,13.3474,71.9999
 1.147,2.7413,0.0385,22.6253,71.9999
 1.9879,3.7902,0.0385,16.7575,71.9999
 1.1249,2.8281,0.0385,23.9399,71.9999
 1.5081,2.6715,0.0385,14.8488,71.9999
 1.0832,2.6203,0.0385,22.94,71.9999
 1.1327,2.8772,0.0385,24.208,71.9999
 1.6754,2.8233,0.0385,13.5511,71.9999
 1.5999,2.8559,0.0385,15.0466,71.9999
 1.1812,1.8236,0.0385,11.2768,71.9999
 1.1754,2.4998,0.0385,19.5948,71.9999
 1.66,3.2008,0.0385,17.0499,71.9999
 1.1053,2.5356,0.0385,21.5608,71.9999
 1.5894,2.8224,0.0385,14.9126,71.9999
 1.7085,2.7524,0.0385,12.3834,71.9999
 1.197,2.6285,0.0385,20.4257,71.9999
 1.4998,2.1958,0.0385,9.8983,71.9999
 1.2968,2.2109,0.0385,13.8539,71.9999
 1.1634,2.3159,0.0385,17.877,71.9999
 1.3234,3.8763,0.0385,27.9068,71.9999
 1.3388,2.6472,0.0385,17.7034,71.9999
 1.3551,2.6577,0.0385,17.491,71.9999
 1.164,1.7059,0.0385,9.9246,71.9999
 1.5074,2.8409,0.0385,16.4563,71.9999
 1.5112,2.5529,0.0385,13.6156,71.9999
 1.2963,3.077,0.0385,22.4477,71.9999
 1.4166,2.6179,0.0385,15.9468,71.9999
 1.6681,3.0905,0.0385,16.0129,71.9999
 1.3574,4.0555,0.0385,28.4221,71.9999
 1.6192,2.4127,0.0385,10.3556,71.9999
 1.4844,3.6002,0.0385,23.0076,71.9999
 1.0411,2.5535,0.0385,23.2983,71.9999
 1.4165,2.3825,0.0385,13.502,71.9999
 1.2344,2.2624,0.0385,15.7316,71.9999
 1.4486,2.3957,0.0385,13.0647,71.9999
 1.1553,2.2922,0.0385,17.7912,71.9999
 1.292,2.7361,0.0385,19.4851,71.9999
 1.1381,2.6403,0.0385,21.8528,71.9999
 1.3941,2.2871,0.0385,12.8548,71.9999
 1.3808,2.5666,0.0385,16.0987,71.9999
 1.4225,2.9328,0.0385,18.7885,71.9999
 1.3277,2.6005,0.0385,17.4565,71.9999
 1.2298,2.6367,0.0385,19.8052,71.9999
 1.112,2.5954,0.0385,22.0102,71.9999
 1.3847,2.083,0.0385,10.604,71.9999
 1.3157,2.5046,0.0385,16.7164,71.9999
 1.7754,2.6088,0.0385,9.9946,71.9999
 1.4065,2.7318,0.0385,17.2385,71.9999
 1.7297,3.6305,0.0385,19.2529,71.9999
 1.7842,2.7238,0.0385,10.9857,71.9999
 1.4535,2.6697,0.0385,15.7873,71.9999
 1.6273,2.8656,0.0385,14.6945,71.9999
 1.7039,3.191,0.0385,16.2921,71.9999
 1.753,4.1027,0.0385,22.0807,71.9999
 1.034,2.4167,0.0385,22.0447,71.9999
 1.3458,3.5451,0.0385,25.1519,71.9999
 1.242,3.2729,0.0385,25.1623,71.9999
 1.2792,2.5835,0.0385,18.2536,71.9999
 1.9735,3.1902,0.0385,12.4714,71.9999
 1.0736,2.4882,0.0385,21.8272,71.9999
 1.3763,2.7659,0.0385,18.1245,71.9999
 1.1595,2.0304,0.0385,14.5468,71.9999
 1.2261,2.8763,0.0385,22.1427,71.9999
 1.1861,2.1716,0.0385,15.7046,71.9999
 1.5,2.3316,0.0385,11.4543,71.9999
 1.9947,2.5572,0.0385,6.4502,71.9999
 1.6969,2.6741,0.0385,11.8111,71.9999
 1.0971,2.3676,0.0385,19.9747,71.9999
 1.6541,2.5063,0.0385,10.79,71.9999
 1.2345,2.3071,0.0385,16.2376,71.9999
 1.2783,3.5499,0.0385,26.5238,71.9999
 1.8369,3.3038,0.0385,15.2434,71.9999
 1.4541,2.4061,0.0385,13.0788,71.9999
 1.6962,3.2104,0.0385,16.5679,71.9999
 1.4433,3.3949,0.0385,22.2112,71.9999
 1.8077,2.8694,0.0385,11.9978,71.9999
 1.5877,3.1741,0.0385,17.9893,71.9999
 1.0812,2.3877,0.0385,20.5723,71.9999
 1.1166,2.7776,0.0385,23.6653,71.9999
 1.3764,3.057,0.0385,20.7217,71.9999
 1.5902,2.7843,0.0385,14.5447,71.9999
 1.5125,3.0752,0.0385,18.4277,71.9999
 1.5708,2.9176,0.0385,16.0784,71.9999
 1.9505,2.4973,0.0385,6.4176,71.9999
 1.5577,4.0404,0.0385,24.7513,71.9999
 1.5736,2.7831,0.0385,14.8067,71.9999
 1.4703,2.5309,0.0385,14.1032,71.9999
 1.2212,2.4145,0.0385,17.7007,71.9999
 1.148,2.7062,0.0385,22.268,71.9999
 1.4112,2.7268,0.0385,17.1048,71.9999
 0.8687,2.861,0.0385,30.9532,71.9999
 1.5982,3.4425,0.0385,19.9256,71.9999
 1.5202,2.6525,0.0385,14.455,71.9999
 1.717,2.4753,0.0385,9.4992,71.9999
 1.4446,2.7374,0.0385,16.5985,71.9999
 1.1286,2.0776,0.0385,15.8471,71.9999
 1.3178,2.412,0.0385,15.6971,71.9999
 1.2409,2.4293,0.0385,17.4438,71.9999
 1.6532,4.2281,0.0385,24.3855,71.9999
 1.4329,2.5028,0.0385,14.4822,71.9999
 1.3901,3.0566,0.0385,20.4606,71.9999
 1.0197,2.1827,0.0385,19.7638,71.9999
 1.0784,2.3264,0.0385,19.9657,71.9999
 1.144,2.82,0.0385,23.4271,71.9999
 1.5224,3.1923,0.0385,19.2283,71.9999
 1.2726,2.2714,0.0385,15.0432,71.9999
 1.5427,2.4723,0.0385,12.2467,71.9999
 1.3585,2.1137,0.0385,11.4799,71.9999
 1.3026,2.7474,0.0385,19.3799,71.9999
 1.1007,1.85,0.0385,13.4839,71.9999
 1.4102,2.63,0.0385,16.1845,71.9999
 1.7551,3.4471,0.0385,17.5278,71.9999
 1.2203,2.3167,0.0385,16.6453,71.9999
 1.1696,2.4067,0.0385,18.7379,71.9999
 0.9093,2.1228,0.0385,22.0171,71.9999
 1.5034,3.4696,0.0385,21.7167,71.9999
 1.1116,2.1312,0.0385,16.9011,71.9999
 1.4676,2.4363,0.0385,13.1611,71.9999
 1.5563,2.4848,0.0385,12.1506,71.9999
 1.1451,2.0422,0.0385,15.0233,71.9999
 1.4722,2.7522,0.0385,16.2462,71.9999
 1.2136,2.4801,0.0385,18.5588,71.9999
 1.4454,3.7385,0.0385,24.676,71.9999
 1.0824,2.4633,0.0385,21.354,71.9999
 1.7551,3.0863,0.0385,14.6577,71.9999
 1.3723,3.5804,0.0385,24.9025,71.9999
 1.2216,2.6145,0.0385,19.7605,71.9999
 1.3613,2.5087,0.0385,15.874,71.9999
 1.281,2.082,0.0385,12.6114,71.9999
 1.6859,3.4775,0.0385,18.8005,71.9999
 1.3525,3.9299,0.0385,27.6998,71.9999
 1.6992,2.3249,0.0385,8.1414,71.9999
 1.5529,2.5716,0.0385,13.0987,71.9999
 1.5836,4.2437,0.0385,25.5969,71.9999
 1.3468,2.3216,0.0385,14.14,71.9999
 1.8226,4.6228,0.0385,24.1696,71.9999
 1.1352,1.7274,0.0385,10.9012,71.9999
 1.4345,4.4454,0.0385,29.3713,71.9999
 1.0595,1.8615,0.0385,14.6367,71.9999
 2.1609,3.8586,0.0385,15.0556,71.9999
 1.7327,3.1759,0.0385,15.7336,71.9999
 1.2262,2.5698,0.0385,19.2144,71.9999
 1.3049,2.1735,0.0385,13.2492,71.9999
 1.7334,3.1164,0.0385,15.2323,71.9999
 1.3345,4.5444,0.0385,31.8198,71.9999
 1.9137,3.9425,0.0385,18.7682,71.9999
 1.2563,2.4796,0.0385,17.6562,71.9999
 1.1609,2.1225,0.0385,15.6681,71.9999
 1.6612,2.8362,0.0385,13.8915,71.9999
 1.65,3.2129,0.0385,17.3057,71.9999
 1.1812,2.6336,0.0385,20.8203,71.9999
 1.6032,3.3762,0.0385,19.3395,71.9999
 1.1531,3.3083,0.0385,27.3685,71.9999
 2.2315,2.8659,0.0385,6.4981,71.9999
 1.7364,3.1369,0.0385,15.3581,71.9999
 1.3458,2.6422,0.0385,17.518,71.9999
 1.4988,2.5457,0.0385,13.7552,71.9999
 1.0952,2.1786,0.0385,17.8593,71.9999
 1.5561,2.5167,0.0385,12.4836,71.9999
 1.4068,2.5798,0.0385,15.7458,71.9999
 1.1554,2.6199,0.0385,21.261,71.9999
 1.1536,2.515,0.0385,20.2396,71.9999
 1.3477,2.4238,0.0385,15.2412,71.9999
 1.6073,2.3688,0.0385,10.0703,71.9999
 1.858,3.2239,0.0385,14.3105,71.9999
 1.5104,2.5061,0.0385,13.1491,71.9999
 1.6033,2.4302,0.0385,10.8011,71.9999
 1.4124,3.5167,0.0385,23.688,71.9999
 1.1266,2.8177,0.0385,23.8048,71.9999
 1.5594,2.5986,0.0385,13.2608,71.9999
 1.566,2.4554,0.0385,11.6791,71.9999
 1.2625,2.5182,0.0385,17.93,71.9999
 1.3376,2.3411,0.0385,14.5351,71.9999
 1.1141,2.0216,0.0385,15.4731,71.9999
 1.3234,2.0473,0.0385,11.3311,71.9999
 1.1026,2.7724,0.0385,23.9421,71.9999
 1.4927,3.5449,0.0385,22.4611,71.9999
 1.193,2.4291,0.0385,18.464,71.9999
 1.3156,3.5979,0.0385,26.1246,71.9999
 1.5275,2.9587,0.0385,17.1683,71.9999
 1.6748,2.8549,0.0385,13.8498,71.9999
 1.0789,2.6059,0.0385,22.9002,71.9999
 1.5213,2.4915,0.0385,12.8115,71.9999
 1.5994,3.6299,0.0385,21.2825,71.9999
 1.0055,2.3791,0.0385,22.3646,71.9999
 1.103,3.3299,0.0385,28.6909,71.9999
 1.078,2.2163,0.0385,18.7162,71.9999
 1.2611,2.8501,0.0385,21.1735,71.9999
 1.0094,1.6792,0.0385,13.2174,71.9999
 1.1175,2.091,0.0385,16.2698,71.9999
 1.3462,2.2409,0.0385,13.2315,71.9999
 1.152,2.4924,0.0385,20.0412,71.9999
 1.5718,2.5699,0.0385,12.7669,71.9999
 1.6947,2.9809,0.0385,14.6644,71.9999
 1.8244,3.7212,0.0385,18.5098,71.9999
 1.4138,1.9708,0.0385,8.6261,71.9999
 1.3368,3.073,0.0385,21.6161,71.9999
 1.3604,2.7434,0.0385,18.2139,71.9999
 1.4436,3.3164,0.0385,21.5989,71.9999
 1.1868,2.446,0.0385,18.7794,71.9999
 1.3248,2.5,0.0385,16.489,71.9999
 1.7357,3.5003,0.0385,18.2144,71.9999
 1.3532,3.2519,0.0385,22.7688,71.9999
 1.0494,2.8177,0.0385,25.6486,71.9999
 1.3924,2.8579,0.0385,18.6726,71.9999
 1.5217,3.1321,0.0385,18.7453,71.9999
 1.2268,1.9472,0.0385,11.9969,71.9999
 1.243,2.0161,0.0385,12.5596,71.9999
 1.0942,2.6104,0.0385,22.5784,71.9999
 1.3567,2.73,0.0385,18.1586,71.9999
 1.4312,3.3137,0.0385,21.8019,71.9999
 1.509,2.6321,0.0385,14.4475,71.9999
 1.0754,1.9337,0.0385,15.2361,71.9999
 1.2842,3.2031,0.0385,23.7343,71.9999
 1.2181,2.3046,0.0385,16.5569,71.9999
 1.8087,3.0209,0.0385,13.3201,71.9999
 1.0509,2.4012,0.0385,21.4574,71.9999
 1.6795,3.1791,0.0385,16.5704,71.9999
 1.245,3.5058,0.0385,26.8844,71.9999
 1.6986,3.16,0.0385,16.1202,71.9999
 1.3449,3.1256,0.0385,21.8977,71.9999
 1.3147,3.112,0.0385,22.3749,71.9999
 0.9636,2.3364,0.0385,23.0001,71.9999
 1.5873,2.7815,0.0385,14.5656,71.9999
 1.3577,2.2671,0.0385,13.3134,71.9999
 1.0202,2.7886,0.0385,26.1124,71.9999
 1.5005,2.6158,0.0385,14.4326,71.9999
 1.3823,2.7496,0.0385,17.859,71.9999
 1.1828,2.1625,0.0385,15.6684,71.9999
 1.1639,2.2191,0.0385,16.7562,71.9999
 1.1212,2.7204,0.0385,23.0173,71.9999
 1.624,3.6344,0.0385,20.9183,71.9999
 1.3032,2.6646,0.0385,18.5731,71.9999
 1.612,2.6813,0.0385,13.2128,71.9999
 1.3047,2.3301,0.0385,15.0606,71.9999
 1.6276,2.5651,0.0385,11.8127,71.9999
 1.2862,3.3275,0.0385,24.6838,71.9999
 1.2915,1.9433,0.0385,10.6093,71.9999
 1.4319,2.8576,0.0385,17.9435,71.9999
 1.3702,2.8709,0.0385,19.2078,71.9999
 1.3456,2.2255,0.0385,13.0659,71.9999
 1.3745,3.1059,0.0385,21.1682,71.9999
 1.3867,2.5692,0.0385,16.0137,71.9999
 2.0627,3.3634,0.0385,12.697,71.9999
 1.5593,2.8733,0.0385,15.8716,71.9999
 1.6782,3.2585,0.0385,17.2305,71.9999
 1.2432,2.7919,0.0385,21.0087,71.9999
 1.2976,2.6564,0.0385,18.6044,71.9999
 1.3727,2.7035,0.0385,17.6008,71.9999
 1.0651,2.4675,0.0385,21.8161,71.9999
 1.6642,3.0381,0.0385,15.6294,71.9999
 1.3332,2.2053,0.0385,13.0698,71.9999
 1.067,2.414,0.0385,21.2005,71.9999
 1.0176,2.0977,0.0385,18.7837,71.9999
 1.3126,3.4484,0.0385,25.0825,71.9999
 1.2677,1.9387,0.0385,11.0306,71.9999
 1.1822,2.6585,0.0385,21.0447,71.9999
 1.2939,2.1891,0.0385,13.6557,71.9999
 1.7303,2.4821,0.0385,9.369,71.9999
 1.5866,3.6593,0.0385,21.7008,71.9999
 1.2848,2.5957,0.0385,18.2615,71.9999
 1.1464,2.4255,0.0385,19.4606,71.9999
 1.2436,2.2967,0.0385,15.9305,71.9999
 1.9555,3.6663,0.0385,16.322,71.9999
 1.5503,3.3916,0.0385,20.3289,71.9999
 1.418,2.6681,0.0385,16.4152,71.9999
 1.497,3.0986,0.0385,18.891,71.9999
 1.2199,2.743,0.0385,21.0409,71.9999
 1.5871,2.402,0.0385,10.7601,71.9999
 1.1755,2.3519,0.0385,18.0105,71.9999
 1.276,3.2318,0.0385,24.1328,71.9999
 1.3245,3.3457,0.0385,24.0622,71.9999
 1.6973,3.0151,0.0385,14.9206,71.9999
 1.5056,2.5977,0.0385,14.164,71.9999
 1.0648,2.1639,0.0385,18.4149,71.9999
 1.6548,3.5915,0.0385,20.1224,71.9999
 1.6854,2.7088,0.0385,12.3218,71.9999
 1.2447,2.5975,0.0385,19.103,71.9999
 1.5483,2.9645,0.0385,16.8683,71.9999
 1.4373,2.5415,0.0385,14.8021,71.9999
 1.5033,2.4698,0.0385,12.8917,71.9999
 1.5728,3.7947,0.0385,22.871,71.9999
 1.5362,2.4985,0.0385,12.6298,71.9999
 1.5512,2.4608,0.0385,11.9834,71.9999
 1.0407,2.0252,0.0385,17.2874,71.9999
 1.6939,2.6924,0.0385,12.0336,71.9999
 1.5258,2.8302,0.0385,16.0439,71.9999
 1.3479,2.1735,0.0385,12.4079,71.9999
 1.3096,2.6143,0.0385,17.9508,71.9999
 1.1072,2.5592,0.0385,21.7565,71.9999
 1.7751,3.294,0.0385,16.0537,71.9999
 0.9085,1.9767,0.0385,20.1883,71.9999
 1.412,2.5055,0.0385,14.8922,71.9999
 1.4436,3.2607,0.0385,21.1586,71.9999
 1.2691,2.576,0.0385,18.383,71.9999
 1.6391,2.7501,0.0385,13.4375,71.9999
 1.1717,2.5318,0.0385,20.0069,71.9999
 1.4692,2.805,0.0385,16.7939,71.9999
 1.5067,2.1343,0.0385,9.0417,71.9999
 1.3241,2.3357,0.0385,14.7389,71.9999
 1.2089,2.5089,0.0385,18.9596,71.9999
 1.727,2.7859,0.0385,12.4176,71.9999
 1.2055,2.523,0.0385,19.1792,71.9999
 1.5677,2.9306,0.0385,16.2443,71.9999
 1.366,2.4757,0.0385,15.4411,71.9999
 1.5976,2.429,0.0385,10.8792,71.9999
 1.3238,2.4843,0.0385,16.3465,71.9999
 1.1787,2.6273,0.0385,20.8153,71.9999
 1.7759,3.2959,0.0385,16.0582,71.9999
 1.3451,2.4861,0.0385,15.9503,71.9999
 1.6017,2.6594,0.0385,13.1671,71.9999
 1.4185,2.7734,0.0385,17.4113,71.9999
 1.287,2.5085,0.0385,17.3302,71.9999
 1.0982,2.8334,0.0385,24.6119,71.9999
 1.5126,2.8309,0.0385,16.2756,71.9999
 1.4357,2.3416,0.0385,12.7027,71.9999
 1.2518,2.8199,0.0385,21.0895,71.9999
 1.3472,2.3993,0.0385,14.9867,71.9999
 1.2659,2.8186,0.0385,20.7852,71.9999
 1.4887,3.4172,0.0385,21.5766,71.9999
 1.4571,4.0234,0.0385,26.3745,71.9999
 1.4526,2.6433,0.0385,15.5459,71.9999
 1.4889,2.7444,0.0385,15.879,71.9999
 1.1848,2.5475,0.0385,19.8789,71.9999
 1.2936,2.5268,0.0385,17.3866,71.9999
 1.5198,4.5133,0.0385,28.2648,71.9999
 1.6231,3.7865,0.0385,21.9976,71.9999
 1.3402,3.4966,0.0385,24.903,71.9999
 1.2551,2.6707,0.0385,19.6081,71.9999
 1.4903,2.805,0.0385,16.4216,71.9999
 1.5546,2.4768,0.0385,12.0941,71.9999
 1.1669,2.201,0.0385,16.4771,71.9999
 1.0506,2.6708,0.0385,24.2272,71.9999
 1.2617,2.5842,0.0385,18.6182,71.9999
 1.6401,2.3106,0.0385,8.8998,71.9999
 1.2766,3.369,0.0385,25.2006,71.9999
 1.1694,2.2389,0.0385,16.867,71.9999
 1.3686,2.7702,0.0385,18.3098,71.9999
 1.5065,2.7656,0.0385,15.7752,71.9999
 1.2963,2.6809,0.0385,18.8702,71.9999
 1.4042,3.1849,0.0385,21.2671,71.9999
 1.8602,3.5884,0.0385,17.0608,71.9999
 0.971,2.4834,0.0385,24.3861,71.9999
 1.4051,2.5355,0.0385,15.3277,71.9999
 1.8267,3.8554,0.0385,19.398,71.9999
 1.2171,2.2203,0.0385,15.6104,71.9999
 1.2853,2.1711,0.0385,13.6147,71.9999
 1.3935,2.741,0.0385,17.5673,71.9999
 1.1314,2.0244,0.0385,15.109,71.9999
 1.9676,3.5878,0.0385,15.5993,71.9999
 1.4161,2.6289,0.0385,16.0646,71.9999
 1.0916,2.242,0.0385,18.6896,71.9999
 0.9112,2.669,0.0385,27.9082,71.9999
 1.3037,2.4018,0.0385,15.867,71.9999
 1.4816,2.6914,0.0385,15.5009,71.9999
 1.438,3.2029,0.0385,20.7958,71.9999
 1.2169,3.2369,0.0385,25.4052,71.9999
 1.1685,3.1455,0.0385,25.7148,71.9999
 1.1933,1.9484,0.0385,12.7319,71.9999
 1.2773,2.3045,0.0385,15.3227,71.9999
 1.5152,2.906,0.0385,16.9116,71.9999
 1.4981,2.5726,0.0385,14.0412,71.9999
 1.8543,3.0658,0.0385,13.0565,71.9999
 2.0681,2.7277,0.0385,7.189,71.9999
 1.8914,3.7215,0.0385,17.5758,71.9999
 1.6304,2.2642,0.0385,8.5276,71.9999
 1.4704,2.5978,0.0385,14.7789,71.9999
 1.4385,3.0476,0.0385,19.4953,71.9999
 1.5235,2.6162,0.0385,14.0402,71.9999
 1.2846,3.374,0.0385,25.075,71.9999
 1.3727,3.338,0.0385,23.0755,71.9999
 1.1905,1.6647,0.0385,8.7052,71.9999
 1.4855,2.9007,0.0385,17.3769,71.9999
 1.8986,3.1509,0.0385,13.1549,71.9999
 1.9561,3.3048,0.0385,13.6183,71.9999
 1.4372,2.617,0.0385,15.5643,71.9999
 1.3244,2.5149,0.0385,16.6522,71.9999
 1.2531,2.215,0.0385,14.7913,71.9999
 1.2346,3.2605,0.0385,25.2176,71.9999
 1.6925,2.9896,0.0385,14.7735,71.9999
 0.8932,1.9027,0.0385,19.6365,71.9999
 1.4782,4.6327,0.0385,29.6643,71.9999
 1.5185,2.4288,0.0385,12.196,71.9999
 1.57,3.2013,0.0385,18.5016,71.9999
 0.9534,2.4667,0.0385,24.6844,71.9999
