S_b,S_d,gr,cycletime,time
 0.7129,1.7659,0.0385,23.5531,109.7999
 0.8751,1.7238,0.0385,17.6049,109.7999
 0.9097,1.8943,0.0385,19.0465,109.7999
 1.0175,1.9105,0.0385,16.3598,109.7999
 0.9875,2.0551,0.0385,19.0319,109.7999
 1.1374,1.7489,0.0385,11.1726,109.7999
 0.896,1.5073,0.0385,13.5083,109.7999
 0.8866,2.3354,0.0385,25.1508,109.7999
 0.9306,2.05,0.0385,20.5091,109.7999
 1.0184,2.0829,0.0385,18.5813,109.7999
 0.9541,1.6134,0.0385,13.6411,109.7999
 1.1056,1.9031,0.0385,14.1025,109.7999
 1.0441,1.934,0.0385,16.0085,109.7999
 1.0728,1.6735,0.0385,11.5474,109.7999
 0.9271,1.5373,0.0385,13.1319,109.7999
 1.1009,2.7664,0.0385,23.927,109.7999
 0.7258,1.8906,0.0385,24.8627,109.7999
 0.6293,1.401,0.0385,20.7829,109.7999
 1.2693,2.3577,0.0385,16.0795,109.7999
 1.0964,1.6986,0.0385,11.3679,109.7999
 1.0389,1.8949,0.0385,15.6048,109.7999
 0.9515,1.7678,0.0385,16.0857,109.7999
 0.5398,1.3418,0.0385,23.6458,109.7999
 0.8917,2.1781,0.0385,23.1925,109.7999
 1.0646,1.9034,0.0385,15.0886,109.7999
 0.8295,2.1137,0.0385,24.2907,109.7999
 0.5792,1.4046,0.0385,23.0026,109.7999
 1.1625,1.6699,0.0385,9.405,109.7999
 0.9134,1.5575,0.0385,13.8586,109.7999
 0.9427,1.8405,0.0385,17.3715,109.7999
 0.8187,1.9909,0.0385,23.0745,109.7999
 0.8246,1.7817,0.0385,20.0048,109.7999
 1.2983,1.9309,0.0385,10.3074,109.7999
 0.8609,1.9235,0.0385,20.8753,109.7999
 1.2555,1.8989,0.0385,10.7443,109.7999
 0.728,1.5095,0.0385,18.9362,109.7999
 0.8137,1.5658,0.0385,16.997,109.7999
 0.8103,1.4758,0.0385,15.5689,109.7999
 0.6275,0.9475,0.0385,10.7013,109.7999
 1.0046,2.3832,0.0385,22.4328,109.7999
 1.2163,2.3079,0.0385,16.6329,109.7999
 0.9343,1.4666,0.0385,11.7081,109.7999
 1.6444,3.4309,0.0385,19.0979,109.7999
 0.7093,1.0954,0.0385,11.2863,109.7999
 0.7162,1.6221,0.0385,21.2296,109.7999
 1.123,1.9178,0.0385,13.897,109.7999
 1.3753,2.1009,0.0385,11.0016,109.7999
 0.8306,1.9067,0.0385,21.5786,109.7999
 1.5074,2.7812,0.0385,15.9043,109.7999
 1.1331,2.2821,0.0385,18.1812,109.7999
 0.799,1.6019,0.0385,18.0613,109.7999
 1.2061,2.4409,0.0385,18.307,109.7999
 0.7873,2.0414,0.0385,24.7409,109.7999
 1.0511,1.6856,0.0385,12.2636,109.7999
 1.1882,2.4939,0.0385,19.2522,109.7999
 1.1662,2.4831,0.0385,19.6259,109.7999
 1.1651,2.7409,0.0385,22.2139,109.7999
 0.8294,1.7158,0.0385,18.8762,109.7999
 1.1647,2.1918,0.0385,16.4183,109.7999
 1.2466,2.1651,0.0385,14.3355,109.7999
 1.0143,1.7307,0.0385,13.8758,109.7999
 0.8519,1.2523,0.0385,10.0026,109.7999
 1.0726,1.556,0.0385,9.6612,109.7999
 0.977,1.824,0.0385,16.212,109.7999
 0.6357,1.501,0.0385,22.3107,109.7999
 0.8014,1.5064,0.0385,16.3866,109.7999
 0.9903,2.0431,0.0385,18.8074,109.7999
 1.0318,1.9089,0.0385,15.9749,109.7999
 1.2136,2.0581,0.0385,13.7167,109.7999
 0.9347,2.8966,0.0385,29.3702,109.7999
 1.1007,2.7402,0.0385,23.6851,109.7999
 0.7565,1.882,0.0385,23.6667,109.7999
 1.521,2.7925,0.0385,15.7766,109.7999
 0.5574,1.0262,0.0385,15.8467,109.7999
 1.1658,1.5963,0.0385,8.1608,109.7999
 0.7918,1.9365,0.0385,23.2239,109.7999
 0.984,1.8334,0.0385,16.1594,109.7999
 0.9686,1.5799,0.0385,12.7048,109.7999
 0.581,1.5479,0.0385,25.4429,109.7999
 0.9019,1.9064,0.0385,19.4358,109.7999
 0.6581,1.5491,0.0385,22.2301,109.7999
 0.7967,1.9239,0.0385,22.8937,109.7999
 0.9512,1.8858,0.0385,17.7723,109.7999
 0.7771,1.7437,0.0385,20.9855,109.7999
 0.7277,1.7015,0.0385,22.0575,109.7999
 1.4064,3.0981,0.0385,20.5078,109.7999
 1.7645,3.018,0.0385,13.9378,109.7999
 1.0135,1.4028,0.0385,8.4397,109.7999
 0.8651,2.0007,0.0385,21.7701,109.7999
 0.7862,1.7866,0.0385,21.3163,109.7999
 1.0031,3.2558,0.0385,30.5725,109.7999
 0.8886,1.5674,0.0385,14.7389,109.7999
 0.9176,1.5261,0.0385,13.2101,109.7999
 0.6456,1.5924,0.0385,23.4446,109.7999
 1.2872,2.6306,0.0385,18.5602,109.7999
 0.9627,1.6482,0.0385,13.9639,109.7999
 0.5777,1.2781,0.0385,20.6196,109.7999
 0.6829,1.2857,0.0385,16.43,109.7999
 1.1681,2.0051,0.0385,14.0316,109.7999
 0.7747,1.6024,0.0385,18.8737,109.7999
 0.9148,1.8481,0.0385,18.2595,109.7999
 0.9787,2.4397,0.0385,23.7198,109.7999
 0.7702,1.8494,0.0385,22.7484,109.7999
 0.4711,1.1037,0.0385,22.1048,109.7999
 1.2808,2.0499,0.0385,12.2131,109.7999
 0.6211,1.0712,0.0385,14.1531,109.7999
 0.7988,1.6496,0.0385,18.8312,109.7999
 0.8552,1.8737,0.0385,20.3675,109.7999
 1.5402,2.6401,0.0385,13.9946,109.7999
 0.9736,1.79,0.0385,15.8114,109.7999
 1.2905,2.4837,0.0385,17.0012,109.7999
 1.1287,2.2535,0.0385,17.9552,109.7999
 0.7441,1.1817,0.0385,12.01,109.7999
 0.9144,1.758,0.0385,16.9753,109.7999
 1.2136,2.6766,0.0385,20.5393,109.7999
 1.0821,2.9345,0.0385,25.9067,109.7999
 0.9983,1.6976,0.0385,13.7863,109.7999
 0.7583,1.2816,0.0385,13.6276,109.7999
 0.6786,0.9629,0.0385,9.0868,109.7999
 0.9561,2.1241,0.0385,20.7292,109.7999
 0.8072,2.0741,0.0385,24.5064,109.7999
 0.8728,2.0448,0.0385,22.1089,109.7999
 0.5896,1.1151,0.0385,16.549,109.7999
 0.8841,1.8327,0.0385,18.9292,109.7999
 0.9807,2.8848,0.0385,28.0178,109.7999
 0.7142,1.5281,0.0385,19.7513,109.7999
 0.7875,1.2868,0.0385,12.751,109.7999
 0.8548,1.8874,0.0385,20.5684,109.7999
 0.8278,2.0989,0.0385,24.1579,109.7999
 1.1119,1.9571,0.0385,14.681,109.7999
 0.9533,1.661,0.0385,14.4186,109.7999
 1.1609,1.9631,0.0385,13.6426,109.7999
 1.001,1.9774,0.0385,17.6775,109.7999
 0.5204,1.5621,0.0385,28.543,109.7999
 1.0817,1.8282,0.0385,13.6277,109.7999
 0.8223,1.1545,0.0385,8.8123,109.7999
 0.7528,1.5829,0.0385,19.2999,109.7999
 1.2344,1.943,0.0385,11.7804,109.7999
 1.0841,2.0081,0.0385,16.0076,109.7999
 0.8913,1.5772,0.0385,14.8198,109.7999
 1.0228,2.1165,0.0385,18.8847,109.7999
 0.8851,1.7447,0.0385,17.6222,109.7999
 1.3323,2.0929,0.0385,11.7273,109.7999
 0.8516,2.9008,0.0385,31.8277,109.7999
 1.1854,3.2002,0.0385,25.789,109.7999
 1.3127,2.5191,0.0385,16.9252,109.7999
 0.8603,1.6826,0.0385,17.4208,109.7999
 1.0887,1.7406,0.0385,12.185,109.7999
 0.6195,1.4365,0.0385,21.8407,109.7999
 1.6409,2.7234,0.0385,13.1557,109.7999
 1.0292,1.6911,0.0385,12.8938,109.7999
 0.9995,2.2347,0.0385,20.8948,109.7999
 1.322,2.3316,0.0385,14.7346,109.7999
 0.8468,1.8811,0.0385,20.7272,109.7999
 0.6843,1.684,0.0385,23.3833,109.7999
 0.651,1.3354,0.0385,18.6585,109.7999
 0.8906,1.9719,0.0385,20.642,109.7999
 0.727,1.3233,0.0385,15.555,109.7999
 0.6382,1.1558,0.0385,15.4204,109.7999
 0.8158,2.2993,0.0385,26.9065,109.7999
 0.98,1.6692,0.0385,13.8308,109.7999
 1.2215,2.6453,0.0385,20.0663,109.7999
 1.3658,2.5131,0.0385,15.8338,109.7999
 0.689,1.3494,0.0385,17.4523,109.7999
 1.3641,3.9176,0.0385,27.3947,109.7999
 0.8491,1.3288,0.0385,11.6278,109.7999
 1.1935,2.3603,0.0385,17.706,109.7999
 0.8082,1.6508,0.0385,18.545,109.7999
 0.7236,1.3282,0.0385,15.7727,109.7999
 0.9716,1.9273,0.0385,17.7861,109.7999
 0.7057,1.5232,0.0385,19.9786,109.7999
 1.1217,2.7365,0.0385,23.1584,109.7999
 0.9842,1.6797,0.0385,13.8791,109.7999
 0.97,1.717,0.0385,14.828,109.7999
 1.2277,2.002,0.0385,12.6979,109.7999
 0.887,1.397,0.0385,11.7954,109.7999
 1.0959,1.9628,0.0385,15.1346,109.7999
 1.0039,1.6792,0.0385,13.3585,109.7999
 0.994,1.7217,0.0385,14.2633,109.7999
 0.9631,1.5919,0.0385,13.0493,109.7999
 1.706,2.8696,0.0385,13.5043,109.7999
 0.7345,1.765,0.0385,22.767,109.7999
 1.3213,2.712,0.0385,18.6732,109.7999
 1.2589,2.0185,0.0385,12.2609,109.7999
 0.9229,1.4955,0.0385,12.5352,109.7999
 0.6138,1.2916,0.0385,19.3203,109.7999
 1.51,3.1577,0.0385,19.1573,109.7999
 0.8803,1.8606,0.0385,19.4336,109.7999
 1.4464,3.0672,0.0385,19.5206,109.7999
 0.619,0.9183,0.0385,10.2416,109.7999
 0.7847,1.8026,0.0385,21.5966,109.7999
 0.7946,1.9296,0.0385,23.0375,109.7999
 1.0927,1.9431,0.0385,14.9468,109.7999
 0.9819,1.5308,0.0385,11.5296,109.7999
 0.8824,1.9227,0.0385,20.2245,109.7999
 1.4769,2.7676,0.0385,16.3088,109.7999
 1.0639,1.9153,0.0385,15.2668,109.7999
 1.1853,1.9319,0.0385,12.6844,109.7999
 1.0761,1.9939,0.0385,16.0152,109.7999
 1.2667,2.3407,0.0385,15.9453,109.7999
 0.743,1.4333,0.0385,17.0625,109.7999
 2.0566,3.2338,0.0385,11.7526,109.7999
 1.361,1.9037,0.0385,8.7138,109.7999
 1.0163,1.7487,0.0385,14.0925,109.7999
 0.8524,1.4947,0.0385,14.5845,109.7999
 0.4964,1.1335,0.0385,21.4408,109.7999
 0.871,1.6444,0.0385,16.5026,109.7999
 0.841,1.9115,0.0385,21.3222,109.7999
 0.8516,1.3762,0.0385,12.4641,109.7999
 1.2267,3.1812,0.0385,24.7464,109.7999
 0.8876,1.5907,0.0385,15.1488,109.7999
 0.667,1.6933,0.0385,24.1923,109.7999
 1.0077,1.771,0.0385,14.642,109.7999
 1.2936,2.2624,0.0385,14.5167,109.7999
 1.0563,2.294,0.0385,20.1384,109.7999
 0.9101,1.675,0.0385,15.8396,109.7999
 0.6951,1.2263,0.0385,14.7438,109.7999
 1.2895,3.8868,0.0385,28.6509,109.7999
 0.6994,1.4578,0.0385,19.0731,109.7999
 0.8354,1.9302,0.0385,21.7455,109.7999
 0.6425,1.7318,0.0385,25.7465,109.7999
 1.2298,2.7323,0.0385,20.7296,109.7999
 0.7488,1.8735,0.0385,23.814,109.7999
 0.8738,1.3439,0.0385,11.1785,109.7999
 1.0321,1.779,0.0385,14.1386,109.7999
 1.0035,2.199,0.0385,20.372,109.7999
 0.9242,1.6997,0.0385,15.8209,109.7999
 0.6101,1.0177,0.0385,13.2862,109.7999
 0.9386,2.3928,0.0385,24.3022,109.7999
 0.875,2.4417,0.0385,26.6486,109.7999
 0.7677,2.3956,0.0385,29.5519,109.7999
 1.2525,1.9435,0.0385,11.4084,109.7999
 1.1089,1.5446,0.0385,8.605,109.7999
 1.058,1.7221,0.0385,12.6499,109.7999
 0.835,1.8772,0.0385,21.0366,109.7999
 0.8678,2.0745,0.0385,22.6315,109.7999
 0.5847,1.6291,0.0385,26.6098,109.7999
 0.702,1.1041,0.0385,11.7573,109.7999
 2.346,3.9488,0.0385,13.5223,109.7999
 0.9412,1.5923,0.0385,13.6531,109.7999
 0.7461,1.8508,0.0385,23.5932,109.7999
 0.7257,1.8619,0.0385,24.4682,109.7999
 0.9878,1.7483,0.0385,14.8247,109.7999
 0.9077,1.8935,0.0385,19.0941,109.7999
 1.1621,2.0038,0.0385,14.1465,109.7999
 0.7781,1.2982,0.0385,13.2927,109.7999
 0.8453,2.0304,0.0385,22.7558,109.7999
 1.1669,1.9164,0.0385,12.8831,109.7999
 0.7085,1.587,0.0385,20.9422,109.7999
 1.3776,2.5764,0.0385,16.2562,109.7999
 1.0837,1.9313,0.0385,15.0038,109.7999
 0.7237,1.3393,0.0385,15.984,109.7999
 1.0419,2.1179,0.0385,18.4202,109.7999
 1.0611,1.7952,0.0385,13.6548,109.7999
 0.8235,1.4054,0.0385,13.88,109.7999
 0.994,1.5929,0.0385,12.2466,109.7999
 1.0397,1.7731,0.0385,13.8631,109.7999
 0.821,1.4411,0.0385,14.6112,109.7999
 1.4823,2.7287,0.0385,15.8459,109.7999
 0.835,1.897,0.0385,21.3105,109.7999
 1.423,2.5064,0.0385,14.6992,109.7999
 0.8304,1.9376,0.0385,22.0039,109.7999
 0.8192,1.3024,0.0385,12.0403,109.7999
 0.6147,1.5649,0.0385,24.266,109.7999
 1.2879,2.768,0.0385,19.8692,109.7999
 0.7769,1.9025,0.0385,23.2569,109.7999
 1.0936,1.6776,0.0385,11.1106,109.7999
 0.6867,1.2708,0.0385,15.9819,109.7999
 1.0397,3.0342,0.0385,27.812,109.7999
 1.5211,2.7764,0.0385,15.6249,109.7999
 0.8055,1.9051,0.0385,22.355,109.7999
 1.0645,3.0414,0.0385,27.2612,109.7999
 1.0056,2.1101,0.0385,19.2455,109.7999
 1.7195,2.7384,0.0385,12.0838,109.7999
 1.1886,2.054,0.0385,14.2047,109.7999
 1.044,1.9329,0.0385,15.9953,109.7999
 1.0559,1.4086,0.0385,7.4834,109.7999
 0.8242,1.5739,0.0385,16.7977,109.7999
 0.6414,1.0445,0.0385,12.6596,109.7999
 0.9842,1.6963,0.0385,14.1348,109.7999
 1.0545,1.7817,0.0385,13.6193,109.7999
 0.9618,2.7638,0.0385,27.4101,109.7999
 1.4003,2.0141,0.0385,9.4396,109.7999
 1.031,1.973,0.0385,16.8535,109.7999
 0.796,2.2591,0.0385,27.0881,109.7999
 0.7205,1.4797,0.0385,18.6856,109.7999
 1.0214,1.9342,0.0385,16.5803,109.7999
 0.7262,1.9872,0.0385,26.1409,109.7999
 1.2458,1.8251,0.0385,9.9165,109.7999
 0.9084,1.7377,0.0385,16.8449,109.7999
 0.9203,2.1975,0.0385,22.602,109.7999
 0.9495,1.8245,0.0385,16.96,109.7999
 1.1595,3.1022,0.0385,25.5564,109.7999
 0.9811,1.7333,0.0385,14.779,109.7999
 0.7055,1.4183,0.0385,18.1348,109.7999
 1.8725,2.9359,0.0385,11.678,109.7999
 1.2859,3.0222,0.0385,22.1906,109.7999
 1.1293,2.0642,0.0385,15.6624,109.7999
 0.9886,2.1017,0.0385,19.5856,109.7999
 1.052,2.7018,0.0385,24.4932,109.7999
 0.8915,1.9074,0.0385,19.7494,109.7999
 0.9856,2.718,0.0385,26.3403,109.7999
 0.9095,1.9744,0.0385,20.1296,109.7999
 0.964,1.8022,0.0385,16.2465,109.7999
 0.8888,1.8478,0.0385,19.0067,109.7999
 0.8249,1.0492,0.0385,6.2465,109.7999
 0.8896,1.5053,0.0385,13.6584,109.7999
 0.7122,1.2758,0.0385,15.1377,109.7999
 1.345,2.739,0.0385,18.4688,109.7999
 0.7868,1.8869,0.0385,22.7137,109.7999
 0.7177,1.2895,0.0385,15.2154,109.7999
 0.6921,1.3224,0.0385,16.8146,109.7999
 0.7241,1.5985,0.0385,20.5655,109.7999
 0.8291,2.2523,0.0385,25.9506,109.7999
 1.5537,3.0596,0.0385,17.5969,109.7999
 1.2978,1.9768,0.0385,10.9278,109.7999
 0.5553,1.2725,0.0385,21.5328,109.7999
 0.9228,2.7757,0.0385,28.5966,109.7999
 1.4114,3.4715,0.0385,23.3715,109.7999
 1.1101,2.293,0.0385,18.8369,109.7999
 1.2528,2.3991,0.0385,16.8723,109.7999
 1.1919,2.2637,0.0385,16.6578,109.7999
 0.4719,0.908,0.0385,16.9965,109.7999
 1.1813,3.4747,0.0385,28.0158,109.7999
 0.9643,1.6362,0.0385,13.7294,109.7999
 1.0273,2.0744,0.0385,18.2476,109.7999
 1.1076,2.0116,0.0385,15.4966,109.7999
 0.9555,1.6226,0.0385,13.7525,109.7999
 0.8121,1.2936,0.0385,12.0881,109.7999
 0.7379,1.3182,0.0385,15.0665,109.7999
 0.8753,1.7756,0.0385,18.3683,109.7999
 0.8859,1.5078,0.0385,13.8085,109.7999
 0.769,1.6978,0.0385,20.5663,109.7999
 0.7994,1.7575,0.0385,20.4561,109.7999
 0.8054,2.0293,0.0385,23.9979,109.7999
 0.8543,1.5443,0.0385,15.3729,109.7999
 0.8908,1.9753,0.0385,20.6781,109.7999
 0.5366,1.1824,0.0385,20.5176,109.7999
 1.155,1.5721,0.0385,8.0054,109.7999
 0.8374,1.2884,0.0385,11.189,109.7999
 1.0358,2.7058,0.0385,24.9356,109.7999
 0.9719,1.9461,0.0385,18.0296,109.7999
 0.846,1.6677,0.0385,17.6246,109.7999
 1.1798,2.4674,0.0385,19.159,109.7999
 0.9459,1.5466,0.0385,12.768,109.7999
 0.8452,1.7304,0.0385,18.6083,109.7999
 0.8757,2.4931,0.0385,27.1674,109.7999
 0.9849,2.4484,0.0385,23.6471,109.7999
 1.1538,2.0769,0.0385,15.2633,109.7999
 0.9105,1.267,0.0385,8.5802,109.7999
 0.964,1.5726,0.0385,12.7078,109.7999
 0.6618,1.324,0.0385,18.0077,109.7999
 0.7849,1.6781,0.0385,19.7323,109.7999
 1.2453,2.7151,0.0385,20.2406,109.7999
 1.8114,3.713,0.0385,18.6376,109.7999
 1.6056,2.7873,0.0385,14.3226,109.7999
 0.8265,1.3701,0.0385,13.1236,109.7999
 0.6459,1.0322,0.0385,12.174,109.7999
 0.7659,1.4003,0.0385,15.6668,109.7999
 0.8022,2.0379,0.0385,24.2079,109.7999
 0.5501,1.2589,0.0385,21.4986,109.7999
 0.9109,1.7072,0.0385,16.3108,109.7999
 0.5149,0.8599,0.0385,13.3188,109.7999
 1.259,1.8674,0.0385,10.2375,109.7999
 0.6048,1.4921,0.0385,23.4481,109.7999
 0.9468,1.6732,0.0385,14.7856,109.7999
 0.8527,1.9431,0.0385,21.3882,109.7999
 0.8352,1.8467,0.0385,20.6049,109.7999
 0.8649,1.7568,0.0385,18.4025,109.7999
 1.3314,1.9819,0.0385,10.3304,109.7999
 1.1636,2.0346,0.0385,14.5094,109.7999
 0.6472,1.4385,0.0385,20.7397,109.7999
 0.8226,1.9841,0.0385,22.8632,109.7999
 0.9622,1.9045,0.0385,17.7307,109.7999
 0.9192,1.5591,0.0385,13.7183,109.7999
 0.7176,2.1147,0.0385,28.066,109.7999
 1.0474,1.9573,0.0385,16.2361,109.7999
 1.0578,2.416,0.0385,21.4467,109.7999
 1.0172,2.7106,0.0385,25.4503,109.7999
 0.8834,1.8816,0.0385,19.6354,109.7999
 0.787,1.1994,0.0385,10.9399,109.7999
 0.9715,1.4004,0.0385,9.4939,109.7999
 0.6571,1.749,0.0385,25.4196,109.7999
 1.0826,2.099,0.0385,17.1935,109.7999
 1.457,3.2313,0.0385,20.6833,109.7999
 0.7696,1.8099,0.0385,22.2048,109.7999
 1.0177,1.9985,0.0385,17.5233,109.7999
 0.8888,1.9678,0.0385,20.6387,109.7999
 0.9294,2.6261,0.0385,26.9732,109.7999
 0.91,2.2459,0.0385,23.4589,109.7999
 1.4097,3.7884,0.0385,25.671,109.7999
 1.0409,2.6889,0.0385,24.6446,109.7999
 0.9475,2.2632,0.0385,22.609,109.7999
 0.6169,1.1432,0.0385,16.0177,109.7999
 0.8965,2.6718,0.0385,28.3577,109.7999
 0.9867,2.4313,0.0385,23.4194,109.7999
 0.9014,1.6337,0.0385,15.4411,109.7999
 1.0958,2.6137,0.0385,22.5734,109.7999
 0.7487,2.2104,0.0385,28.1106,109.7999
 1.2322,2.0671,0.0385,13.4339,109.7999
 1.0702,1.8446,0.0385,14.1375,109.7999
 0.8602,1.4802,0.0385,14.0952,109.7999
 1.0416,1.9133,0.0385,15.7898,109.7999
 1.0108,2.0026,0.0385,17.7551,109.7999
 0.8872,2.0155,0.0385,21.3071,109.7999
 1.274,2.6499,0.0385,19.0173,109.7999
 0.6494,1.7664,0.0385,25.9863,109.7999
 1.0908,2.0846,0.0385,16.8183,109.7999
 1.2427,2.3536,0.0385,16.5842,109.7999
 0.977,1.705,0.0385,14.4601,109.7999
 0.6432,1.6623,0.0385,24.6554,109.7999
 1.1294,2.6737,0.0385,22.3788,109.7999
 0.7817,1.654,0.0385,19.4611,109.7999
 1.2302,2.0612,0.0385,13.403,109.7999
 0.7749,1.6743,0.0385,20.0064,109.7999
 0.9682,2.0333,0.0385,19.2664,109.7999
 1.265,1.6799,0.0385,7.3657,109.7999
 1.1034,2.5701,0.0385,21.9568,109.7999
 0.8856,3.3957,0.0385,34.8989,109.7999
 0.7543,1.6881,0.0385,20.9171,109.7999
 1.9809,4.0056,0.0385,18.2847,109.7999
 0.8292,1.5457,0.0385,16.1729,109.7999
 0.8996,1.6932,0.0385,16.421,109.7999
 0.6115,1.2596,0.0385,18.7639,109.7999
 1.2724,2.0665,0.0385,12.5937,109.7999
 0.5699,2.1404,0.0385,34.3643,109.7999
 0.9313,3.5923,0.0385,35.0557,109.7999
 0.7196,1.5827,0.0385,20.466,109.7999
 1.0349,2.0463,0.0385,17.7024,109.7999
 1.0515,1.9105,0.0385,15.5059,109.7999
 0.7232,1.56,0.0385,19.9638,109.7999
 0.5368,0.9668,0.0385,15.2759,109.7999
 0.9723,2.3924,0.0385,23.3813,109.7999
 0.5168,1.3185,0.0385,24.3186,109.7999
 1.1972,2.1121,0.0385,14.7416,109.7999
 1.0432,1.9327,0.0385,16.0123,109.7999
 1.1952,2.0077,0.0385,13.469,109.7999
 1.0732,1.8691,0.0385,14.4084,109.7999
 0.8121,2.3272,0.0385,27.3383,109.7999
 0.8534,1.6971,0.0385,17.8492,109.7999
 0.9805,1.943,0.0385,17.76,109.7999
 0.7619,1.7834,0.0385,22.0852,109.7999
 0.9181,1.7548,0.0385,16.8206,109.7999
 1.09,2.7524,0.0385,24.0544,109.7999
 1.0216,2.2612,0.0385,20.6337,109.7999
 0.6964,1.3286,0.0385,16.7734,109.7999
 1.3984,2.1281,0.0385,10.9042,109.7999
 0.8697,1.6275,0.0385,16.2729,109.7999
 0.8096,1.7498,0.0385,20.0143,109.7999
 1.3761,2.0748,0.0385,10.6631,109.7999
 0.969,1.997,0.0385,18.779,109.7999
 0.7814,1.0596,0.0385,7.9083,109.7999
 1.1474,1.9494,0.0385,13.7628,109.7999
 0.9272,2.6513,0.0385,27.2825,109.7999
 0.9658,1.4809,0.0385,11.1011,109.7999
 0.9751,1.9945,0.0385,18.5826,109.7999
 0.8819,1.9604,0.0385,20.7437,109.7999
 0.7248,1.8567,0.0385,24.426,109.7999
 0.8,1.7897,0.0385,20.9093,109.7999
 0.9232,3.3704,0.0385,33.6266,109.7999
 0.8059,1.2383,0.0385,11.1545,109.7999
 1.4421,3.1589,0.0385,20.3617,109.7999
 1.0685,2.0908,0.0385,17.4326,109.7999
 0.9977,2.0453,0.0385,18.6416,109.7999
 1.0879,1.4906,0.0385,8.1763,109.7999
 0.8571,1.7433,0.0385,18.4349,109.7999
 0.8199,1.718,0.0385,19.2103,109.7999
 1.0943,1.7066,0.0385,11.5398,109.7999
 0.5648,1.4036,0.0385,23.6401,109.7999
 0.9782,1.9658,0.0385,18.1222,109.7999
 0.9376,1.8848,0.0385,18.1316,109.7999
 1.4339,2.1346,0.0385,10.3318,109.7999
 0.9892,1.6477,0.0385,13.248,109.7999
 0.8067,1.6586,0.0385,18.7155,109.7999
 0.8589,1.7649,0.0385,18.7021,109.7999
 0.7458,2.0732,0.0385,26.5492,109.7999
 0.8133,1.6747,0.0385,18.7541,109.7999
 0.8153,1.6021,0.0385,17.5405,109.7999
 0.6626,1.5376,0.0385,21.861,109.7999
 0.9956,1.8809,0.0385,16.5194,109.7999
 0.9975,1.9236,0.0385,17.0514,109.7999
 1.1473,2.0909,0.0385,15.5853,109.7999
 0.6973,1.5195,0.0385,20.2263,109.7999
 0.9407,1.6888,0.0385,15.1955,109.7999
 0.9926,2.318,0.0385,22.0247,109.7999
 0.5362,1.371,0.0385,24.3801,109.7999
 1.2093,1.5419,0.0385,6.3095,109.7999
 1.6012,3.035,0.0385,16.6055,109.7999
 1.6283,3.1503,0.0385,17.1372,109.7999
 1.0767,2.1327,0.0385,17.7487,109.7999
 0.5846,1.1933,0.0385,18.5283,109.7999
 1.164,2.0724,0.0385,14.98,109.7999
 1.1404,2.0286,0.0385,14.9549,109.7999
 0.926,1.6366,0.0385,14.7886,109.7999
 0.733,1.5903,0.0385,20.1125,109.7999
 1.0723,1.7168,0.0385,12.2229,109.7999
 0.9091,1.7912,0.0385,17.6112,109.7999
 1.0511,2.1706,0.0385,18.8314,109.7999
 1.4152,1.9916,0.0385,8.8733,109.7999
 0.7657,1.8111,0.0385,22.3549,109.7999
 0.7185,1.9179,0.0385,25.4936,109.7999
 1.2957,2.1243,0.0385,12.8372,109.7999
 0.5591,1.1947,0.0385,19.7157,109.7999
 0.6866,1.6738,0.0385,23.1411,109.7999
 1.5175,2.5391,0.0385,13.3659,109.7999
 1.039,2.307,0.0385,20.7145,109.7999
 1.0373,1.8869,0.0385,15.5385,109.7999
 0.917,2.6141,0.0385,27.2016,109.7999
 0.8963,1.6841,0.0385,16.3763,109.7999
 0.8708,1.5602,0.0385,15.1429,109.7999
 1.1277,1.7171,0.0385,10.9177,109.7999
 0.7071,1.6144,0.0385,21.4348,109.7999
 1.0335,1.6068,0.0385,11.459,109.7999
 1.2742,2.1727,0.0385,13.8578,109.7999
 1.0284,2.5173,0.0385,23.2461,109.7999
 0.9117,2.551,0.0385,26.7192,109.7999
 0.8934,1.642,0.0385,15.805,109.7999
 1.3064,2.0479,0.0385,11.6747,109.7999
 1.0087,2.131,0.0385,19.4235,109.7999
 1.0507,2.2694,0.0385,19.9971,109.7999
 0.6069,1.264,0.0385,19.0507,109.7999
 1.6059,3.0993,0.0385,17.0733,109.7999
 0.775,2.0376,0.0385,25.1031,109.7999
 0.6022,2.4084,0.0385,35.9938,109.7999
 0.9311,1.6082,0.0385,14.1919,109.7999
 0.7249,1.5486,0.0385,19.7131,109.7999
 1.0352,1.8264,0.0385,14.7422,109.7999
 0.8747,1.8933,0.0385,20.0512,109.7999
 1.4509,2.4902,0.0385,14.027,109.7999
 0.5972,1.4336,0.0385,22.7375,109.7999
 0.6756,1.2623,0.0385,16.2335,109.7999
 0.9309,1.5468,0.0385,13.1866,109.7999
 0.8032,1.8773,0.0385,22.0462,109.7999
 0.7104,1.1945,0.0385,13.4936,109.7999
 1.183,1.9835,0.0385,13.4193,109.7999
 1.3381,2.6175,0.0385,17.4242,109.7999
 1.116,1.8449,0.0385,13.0519,109.7999
 1.0092,2.7087,0.0385,25.6395,109.7999
 1.0745,3.7896,0.0385,32.7302,109.7999
 0.8461,1.7137,0.0385,18.3268,109.7999
 1.6998,3.8524,0.0385,21.2464,109.7999
 1.2704,2.2415,0.0385,14.7445,109.7999
 1.4054,2.1131,0.0385,10.5907,109.7999
 1.5136,2.9289,0.0385,17.1435,109.7999
