S_b,S_d,gr,cycletime,time
 1.2473,2.1498,0.0385,14.136,111.5999
 0.9542,1.9214,0.0385,18.174,111.5999
 0.9603,2.0475,0.0385,19.6601,111.5999
 0.8349,2.119,0.0385,24.1848,111.5999
 0.7811,1.5966,0.0385,18.5652,111.5999
 1.0592,1.9862,0.0385,16.3264,111.5999
 1.1391,1.8146,0.0385,12.091,111.5999
 1.0027,1.876,0.0385,16.2671,111.5999
 0.9572,1.8413,0.0385,16.9882,111.5999
 0.887,2.1028,0.0385,22.4131,111.5999
 0.9115,1.8301,0.0385,18.0995,111.5999
 0.9519,1.9712,0.0385,18.9029,111.5999
 0.8682,1.8616,0.0385,19.8063,111.5999
 0.9309,1.8798,0.0385,18.2502,111.5999
 1.0488,2.2657,0.0385,20.0026,111.5999
 0.7683,1.7769,0.0385,21.7729,111.5999
 1.0066,2.127,0.0385,19.4287,111.5999
 0.8076,1.9623,0.0385,23.054,111.5999
 0.8711,1.594,0.0385,15.6914,111.5999
 1.0829,2.0855,0.0385,17.0178,111.5999
 0.9269,1.6677,0.0385,15.2517,111.5999
 1.1114,2.0746,0.0385,16.2083,111.5999
 0.868,2.2129,0.0385,24.3012,111.5999
 1.1075,1.8567,0.0385,13.4181,111.5999
 1.0335,1.4686,0.0385,9.1231,111.5999
 0.8964,1.5981,0.0385,15.0153,111.5999
 0.8601,2.0707,0.0385,22.8136,111.5999
 0.8544,1.9538,0.0385,21.4785,111.5999
 0.9334,2.179,0.0385,22.0158,111.5999
 1.1839,2.1017,0.0385,14.9032,111.5999
 1.0057,2.0017,0.0385,17.8741,111.5999
 1.1084,1.9549,0.0385,14.7359,111.5999
 0.822,1.7252,0.0385,19.2516,111.5999
 1.0793,1.7632,0.0385,12.7459,111.5999
 0.7906,2.0705,0.0385,24.9995,111.5999
 0.896,1.5115,0.0385,13.5809,111.5999
 1.0672,1.7101,0.0385,12.2428,111.5999
 1.1143,2.2396,0.0385,18.1267,111.5999
 0.8758,1.8661,0.0385,19.644,111.5999
 1.073,2.0875,0.0385,17.2809,111.5999
 1.1671,2.3993,0.0385,18.7143,111.5999
 0.8509,1.9628,0.0385,21.7045,111.5999
 1.1393,2.1684,0.0385,16.7111,111.5999
 0.9294,1.8374,0.0385,17.699,111.5999
 1.0069,1.6942,0.0385,13.5107,111.5999
 1.0888,1.9392,0.0385,14.9886,111.5999
 1.1651,2.2409,0.0385,16.9858,111.5999
 0.8107,1.9861,0.0385,23.2676,111.5999
 0.8887,1.9947,0.0385,20.994,111.5999
 0.9931,2.1293,0.0385,19.8062,111.5999
 0.7749,2.0653,0.0385,25.4543,111.5999
 0.9433,2.008,0.0385,19.6178,111.5999
 0.9621,2.1251,0.0385,20.5791,111.5999
 1.1675,1.8277,0.0385,11.6381,111.5999
 0.9991,2.0696,0.0385,18.9101,111.5999
 0.8141,1.9938,0.0385,23.2588,111.5999
 0.7851,2.0409,0.0385,24.8073,111.5999
 0.8516,1.44,0.0385,13.6399,111.5999
 1.0556,1.7714,0.0385,13.443,111.5999
 0.9813,1.8938,0.0385,17.0732,111.5999
 0.9688,1.7309,0.0385,15.0706,111.5999
 0.9968,1.9067,0.0385,16.8434,111.5999
 0.8988,2.5105,0.0385,26.6742,111.5999
 0.8005,2.4493,0.0385,29.0405,111.5999
 0.9071,1.8576,0.0385,18.6124,111.5999
 0.8691,1.7278,0.0385,17.8453,111.5999
 0.9357,1.7235,0.0385,15.861,111.5999
 1.1013,2.2373,0.0385,18.4049,111.5999
 1.0256,1.9374,0.0385,16.5178,111.5999
 1.0402,2.2786,0.0385,20.362,111.5999
 1.0128,1.6348,0.0385,12.4342,111.5999
 1.0762,2.2047,0.0385,18.6221,111.5999
 0.9796,2.1184,0.0385,20.0285,111.5999
 0.9152,2.1386,0.0385,22.0402,111.5999
 0.9379,1.9032,0.0385,18.3765,111.5999
 0.9058,2.1426,0.0385,22.3552,111.5999
 0.8663,2.0528,0.0385,22.4021,111.5999
 1.0897,2.0737,0.0385,16.7083,111.5999
 0.9819,2.1653,0.0385,20.5368,111.5999
 1.1574,2.0793,0.0385,15.2149,111.5999
 0.8081,1.7041,0.0385,19.3739,111.5999
 0.9405,1.8557,0.0385,17.6476,111.5999
 0.8479,1.753,0.0385,18.8622,111.5999
 0.804,1.9801,0.0385,23.4034,111.5999
 0.9997,2.0818,0.0385,19.0467,111.5999
 0.8383,1.959,0.0385,22.0407,111.5999
 0.9555,2.0733,0.0385,20.1149,111.5999
 1.2751,1.9086,0.0385,10.4751,111.5999
 1.0369,2.1019,0.0385,18.3475,111.5999
 0.9286,2.1175,0.0385,21.4062,111.5999
 0.6483,1.6893,0.0385,24.8689,111.5999
 0.9695,2.1112,0.0385,20.2096,111.5999
 1.1563,2.1232,0.0385,15.7797,111.5999
 0.9172,1.9575,0.0385,19.6875,111.5999
 1.198,2.225,0.0385,16.0761,111.5999
 0.9861,1.742,0.0385,14.7775,111.5999
 0.9789,1.793,0.0385,15.7155,111.5999
 1.0135,2.0364,0.0385,18.12,111.5999
 0.9793,1.9239,0.0385,17.5351,111.5999
 1.2115,2.0004,0.0385,13.0222,111.5999
 1.0101,2.0329,0.0385,18.1607,111.5999
 1.037,1.8144,0.0385,14.5255,111.5999
 0.7656,1.702,0.0385,20.7439,111.5999
 1.0784,2.0617,0.0385,16.8292,111.5999
 1.0844,2.1623,0.0385,17.9215,111.5999
 1.0254,1.7911,0.0385,14.4836,111.5999
 0.87,2.0092,0.0385,21.7354,111.5999
 1.0557,1.9035,0.0385,15.3064,111.5999
 1.0447,1.9461,0.0385,16.1555,111.5999
 0.8345,1.7188,0.0385,18.7635,111.5999
 1.115,2.5116,0.0385,21.088,111.5999
 0.8823,1.5713,0.0385,14.9874,111.5999
 0.8731,1.9608,0.0385,21.0082,111.5999
 0.8023,1.5531,0.0385,17.1539,111.5999
 0.8034,1.5745,0.0385,17.4717,111.5999
 0.878,1.9837,0.0385,21.1635,111.5999
 1.0563,2.0774,0.0385,17.5629,111.5999
 1.2856,1.9552,0.0385,10.8864,111.5999
 0.9834,1.8914,0.0385,16.9855,111.5999
 0.9104,1.7836,0.0385,17.4641,111.5999
 1.0553,1.8568,0.0385,14.6721,111.5999
 0.9261,2.4017,0.0385,24.7469,111.5999
 1.0932,1.9148,0.0385,14.5535,111.5999
 1.0155,1.8656,0.0385,15.7937,111.5999
 0.8493,1.8077,0.0385,19.6144,111.5999
 0.9771,1.5619,0.0385,12.1814,111.5999
 0.9789,2.294,0.0385,22.1139,111.5999
 1.0953,1.9965,0.0385,15.5885,111.5999
 1.094,2.2164,0.0385,18.3329,111.5999
 0.8984,1.8104,0.0385,18.195,111.5999
 1.1288,1.8709,0.0385,13.1199,111.5999
 1.0406,2.2042,0.0385,19.4909,111.5999
 1.0752,2.1481,0.0385,17.9716,111.5999
 0.8724,1.8687,0.0385,19.7816,111.5999
 0.7834,1.6908,0.0385,19.9768,111.5999
 0.9344,2.1043,0.0385,21.0803,111.5999
 1.1044,2.0441,0.0385,15.9864,111.5999
 1.2012,2.2917,0.0385,16.7741,111.5999
 1.0104,2.0517,0.0385,18.3927,111.5999
 0.9678,2.0745,0.0385,19.7997,111.5999
 1.021,2.0912,0.0385,18.6179,111.5999
 0.8379,2.0411,0.0385,23.1192,111.5999
 1.2283,1.7751,0.0385,9.5625,111.5999
 0.8698,2.0377,0.0385,22.108,111.5999
 0.9505,1.9004,0.0385,17.9909,111.5999
 0.9908,1.7699,0.0385,15.0659,111.5999
 0.8443,1.6801,0.0385,17.8674,111.5999
 0.9693,2.1034,0.0385,20.1172,111.5999
 1.0622,2.0995,0.0385,17.6937,111.5999
 0.7461,2.009,0.0385,25.723,111.5999
 0.9908,2.1052,0.0385,19.5707,111.5999
 1.0712,1.9569,0.0385,15.6482,111.5999
 0.7451,1.7576,0.0385,22.2852,111.5999
 1.0559,1.8434,0.0385,14.4705,111.5999
 1.0802,2.1867,0.0385,18.3127,111.5999
 0.9897,2.2891,0.0385,21.7743,111.5999
 0.9665,1.8016,0.0385,16.1718,111.5999
 0.8167,2.0737,0.0385,24.1989,111.5999
 1.0123,1.9614,0.0385,17.1766,111.5999
 0.8974,1.9008,0.0385,19.4891,111.5999
 0.9065,2.0348,0.0385,20.9968,111.5999
 0.9517,1.7856,0.0385,16.3399,111.5999
 1.1531,2.1932,0.0385,16.6945,111.5999
 1.1316,2.0719,0.0385,15.7055,111.5999
 1.0018,2.1934,0.0385,20.3497,111.5999
 0.9761,2.0364,0.0385,19.0954,111.5999
 1.1108,2.2143,0.0385,17.9123,111.5999
 0.8478,1.3432,0.0385,11.951,111.5999
 0.9926,2.0862,0.0385,19.2881,111.5999
 0.9884,2.2679,0.0385,21.568,111.5999
 0.8162,2.2358,0.0385,26.1686,111.5999
 1.0861,2.1611,0.0385,17.8678,111.5999
 1.0764,2.0721,0.0385,17.0077,111.5999
 1.0081,1.9379,0.0385,16.971,111.5999
 0.9999,1.6952,0.0385,13.7085,111.5999
 0.8227,2.0869,0.0385,24.1708,111.5999
 0.9396,2.0584,0.0385,20.3652,111.5999
 1.0889,1.8692,0.0385,14.0319,111.5999
 0.9133,2.2606,0.0385,23.5342,111.5999
 1.0016,1.8878,0.0385,16.4584,111.5999
 0.8273,1.679,0.0385,18.3797,111.5999
 0.8832,1.6142,0.0385,15.6602,111.5999
 0.978,1.5828,0.0385,12.5017,111.5999
 0.9403,1.9658,0.0385,19.151,111.5999
 0.9638,2.3236,0.0385,22.8504,111.5999
 1.1148,1.9215,0.0385,14.1365,111.5999
 0.9867,1.7764,0.0385,15.2681,111.5999
 0.8756,1.6919,0.0385,17.1048,111.5999
 0.8915,2.2548,0.0385,24.097,111.5999
 0.895,1.9634,0.0385,20.3995,111.5999
 0.9178,2.2972,0.0385,23.8233,111.5999
 0.9511,2.2935,0.0385,22.8577,111.5999
 0.9942,1.615,0.0385,12.5975,111.5999
 0.9807,2.0352,0.0385,18.9587,111.5999
 1.0472,1.7082,0.0385,12.7068,111.5999
 1.0627,2.1566,0.0385,18.3774,111.5999
 1.149,2.0559,0.0385,15.1079,111.5999
 0.719,1.9784,0.0385,26.2828,111.5999
 1.1478,2.0819,0.0385,15.4627,111.5999
 1.0916,2.2044,0.0385,18.2502,111.5999
 1.1254,2.268,0.0385,18.1972,111.5999
 0.8789,1.8723,0.0385,19.6366,111.5999
 0.8347,2.2143,0.0385,25.333,111.5999
 1.0968,2.2533,0.0385,18.6978,111.5999
 0.7971,1.8578,0.0385,21.9742,111.5999
 0.8607,1.7913,0.0385,19.0331,111.5999
 0.9653,1.9851,0.0385,18.7228,111.5999
 1.0881,1.9129,0.0385,14.6496,111.5999
 1.0085,2.2421,0.0385,20.7469,111.5999
 0.8507,1.7117,0.0385,18.1537,111.5999
 0.9963,1.9202,0.0385,17.0371,111.5999
 0.9404,1.4545,0.0385,11.3261,111.5999
 0.8814,1.9073,0.0385,20.0452,111.5999
 1.0691,2.1629,0.0385,18.298,111.5999
 1.0132,2.1048,0.0385,18.9842,111.5999
 1.0064,1.9688,0.0385,17.4258,111.5999
 1.1131,2.1771,0.0385,17.421,111.5999
 0.9809,1.7514,0.0385,15.0529,111.5999
 0.8426,2.002,0.0385,22.4736,111.5999
 1.0066,2.0082,0.0385,17.9346,111.5999
 0.8016,1.9474,0.0385,23.0504,111.5999
 1.0365,1.5986,0.0385,11.2524,111.5999
 1.1377,1.6605,0.0385,9.8179,111.5999
 0.8958,2.1549,0.0385,22.7943,111.5999
 0.9591,2.0232,0.0385,19.383,111.5999
 0.9499,1.9341,0.0385,18.4644,111.5999
 0.935,2.3051,0.0385,23.4313,111.5999
 0.9864,2.2219,0.0385,21.0872,111.5999
 1.0052,2.0568,0.0385,18.5923,111.5999
 0.9349,2.0941,0.0385,20.9406,111.5999
 0.9319,1.8055,0.0385,17.1731,111.5999
 1.009,1.9049,0.0385,16.5024,111.5999
 1.0041,2.212,0.0385,20.5085,111.5999
 1.1562,2.0696,0.0385,15.1179,111.5999
 1.1184,2.0885,0.0385,16.2192,111.5999
 1.0622,1.6575,0.0385,11.5555,111.5999
 0.8845,1.8832,0.0385,19.6239,111.5999
 1.2071,1.7859,0.0385,10.1712,111.5999
 1.0034,2.057,0.0385,18.6422,111.5999
 0.8201,2.143,0.0385,24.9423,111.5999
 0.9951,1.827,0.0385,15.778,111.5999
 0.9125,1.5134,0.0385,13.1369,111.5999
 1.0907,2.1426,0.0385,17.5345,111.5999
 1.1605,1.9196,0.0385,13.0681,111.5999
 1.0229,1.8012,0.0385,14.6932,111.5999
 0.9742,1.8325,0.0385,16.4081,111.5999
 1.1832,1.7493,0.0385,10.1547,111.5999
 1.1763,1.9796,0.0385,13.5168,111.5999
 1.0342,2.0391,0.0385,17.6285,111.5999
 0.9057,1.9854,0.0385,20.3807,111.5999
 1.1352,2.0783,0.0385,15.7041,111.5999
 1.2083,2.052,0.0385,13.752,111.5999
 0.9954,1.9083,0.0385,16.9,111.5999
 0.9777,2.2716,0.0385,21.8932,111.5999
 0.8544,1.9653,0.0385,21.6302,111.5999
 0.8392,2.2544,0.0385,25.661,111.5999
 0.9997,1.7394,0.0385,14.3818,111.5999
 1.0853,2.0817,0.0385,16.9147,111.5999
 1.1679,2.0739,0.0385,14.9098,111.5999
 1.0039,1.7508,0.0385,14.4433,111.5999
 0.9498,2.041,0.0385,19.8634,111.5999
 1.1101,2.1723,0.0385,17.4342,111.5999
 0.8256,1.7015,0.0385,18.7773,111.5999
 0.9258,1.963,0.0385,19.5165,111.5999
 0.9351,2.1799,0.0385,21.979,111.5999
 1.1453,1.5949,0.0385,8.5987,111.5999
 0.8601,1.5806,0.0385,15.8008,111.5999
 0.9528,1.8869,0.0385,17.7428,111.5999
 1.3814,2.1279,0.0385,11.2183,111.5999
 0.9071,1.415,0.0385,11.5458,111.5999
 0.8992,1.4788,0.0385,12.9184,111.5999
 0.9336,1.9533,0.0385,19.1699,111.5999
 1.1125,2.0862,0.0385,16.327,111.5999
 0.9996,1.5245,0.0385,10.9591,111.5999
 1.3107,2.0533,0.0385,11.6568,111.5999
 0.9945,1.7663,0.0385,14.9151,111.5999
 0.873,1.6871,0.0385,17.1073,111.5999
 1.0517,1.7307,0.0385,12.9355,111.5999
 1.0334,1.9308,0.0385,16.2312,111.5999
 0.9077,1.9442,0.0385,19.7786,111.5999
 0.8457,2.2903,0.0385,25.8716,111.5999
 0.8198,2.2711,0.0385,26.461,111.5999
 1.1593,1.7488,0.0385,10.6756,111.5999
 0.9405,2.0323,0.0385,20.0073,111.5999
 1.0748,1.5456,0.0385,9.4332,111.5999
 1.0631,1.9382,0.0385,15.5961,111.5999
 0.9593,1.9296,0.0385,18.1489,111.5999
 1.0669,2.0709,0.0385,17.2219,111.5999
 0.9751,1.8231,0.0385,16.2503,111.5999
 1.0513,2.2835,0.0385,20.1415,111.5999
 1.2485,2.0324,0.0385,12.6528,111.5999
 1.0605,1.8123,0.0385,13.9146,111.5999
 1.0566,1.7932,0.0385,13.735,111.5999
 1.0503,1.7966,0.0385,13.9405,111.5999
 1.0837,2.1555,0.0385,17.8567,111.5999
 1.0452,1.9985,0.0385,16.8314,111.5999
 0.9642,2.0226,0.0385,19.2368,111.5999
 1.3423,2.2436,0.0385,13.3396,111.5999
 0.8213,1.8937,0.0385,21.6914,111.5999
 0.973,1.9662,0.0385,18.2683,111.5999
 0.8221,1.7708,0.0385,19.926,111.5999
 1.0208,2.2195,0.0385,20.1677,111.5999
 0.9318,2.0177,0.0385,20.0617,111.5999
 1.1461,1.6534,0.0385,9.5153,111.5999
 0.9981,1.8319,0.0385,15.7695,111.5999
 1.0374,1.9381,0.0385,16.231,111.5999
 1.1071,1.8359,0.0385,13.1344,111.5999
 1.1051,1.9964,0.0385,15.3575,111.5999
 1.1848,2.0464,0.0385,14.1912,111.5999
 1.0781,2.1689,0.0385,18.1523,111.5999
 0.9755,1.8945,0.0385,17.2351,111.5999
 0.8129,1.3383,0.0385,12.9439,111.5999
 1.0915,1.9753,0.0385,15.4028,111.5999
 1.056,2.6581,0.0385,23.9709,111.5999
 1.2377,2.2043,0.0385,14.9888,111.5999
 1.0196,1.8934,0.0385,16.0741,111.5999
 1.1062,1.8914,0.0385,13.9292,111.5999
 0.9669,1.9013,0.0385,17.559,111.5999
 1.0794,2.0106,0.0385,16.1536,111.5999
 1.1714,2.2133,0.0385,16.5232,111.5999
 1.0614,1.6395,0.0385,11.2895,111.5999
 0.8429,2.185,0.0385,24.7355,111.5999
 0.9195,1.8734,0.0385,18.4814,111.5999
 0.9258,1.9687,0.0385,19.5898,111.5999
 0.9782,1.8241,0.0385,16.1812,111.5999
 1.027,2.1304,0.0385,18.946,111.5999
 1.0794,1.841,0.0385,13.8639,111.5999
 0.8736,2.0434,0.0385,22.0645,111.5999
 1.0465,2.0544,0.0385,17.5163,111.5999
 1.1618,2.1116,0.0385,15.5138,111.5999
 1.1798,1.7389,0.0385,10.0727,111.5999
 0.8711,2.0777,0.0385,22.5719,111.5999
 1.0689,1.9283,0.0385,15.3203,111.5999
 0.9803,2.0128,0.0385,18.6826,111.5999
 0.9321,2.1257,0.0385,21.4087,111.5999
 1.0339,2.0391,0.0385,17.6373,111.5999
 0.8961,1.842,0.0385,18.711,111.5999
 0.9157,1.6801,0.0385,15.7594,111.5999
 0.9342,2.2918,0.0385,23.3038,111.5999
 1.0807,1.8723,0.0385,14.2719,111.5999
 0.8821,1.7688,0.0385,18.0655,111.5999
 0.8454,1.7495,0.0385,18.8866,111.5999
 1.1025,1.7658,0.0385,12.2309,111.5999
 1.0632,1.8791,0.0385,14.7885,111.5999
 0.928,2.2494,0.0385,22.9898,111.5999
 0.9492,1.9764,0.0385,19.0452,111.5999
 1.0202,2.2513,0.0385,20.5522,111.5999
 0.838,2.285,0.0385,26.0495,111.5999
 0.9103,1.7504,0.0385,16.979,111.5999
 0.8506,1.9449,0.0385,21.4766,111.5999
 0.8781,2.1803,0.0385,23.6179,111.5999
 1.2493,1.945,0.0385,11.4951,111.5999
 0.9147,2.0999,0.0385,21.5813,111.5999
 1.0831,1.8629,0.0385,14.0818,111.5999
 1.1782,2.2437,0.0385,16.7269,111.5999
 0.9064,1.7069,0.0385,16.4353,111.5999
 1.0493,2.0557,0.0385,17.4644,111.5999
 1.065,2.0209,0.0385,16.6341,111.5999
 1.012,1.7537,0.0385,14.2761,111.5999
 0.852,1.9239,0.0385,21.1494,111.5999
 1.1407,1.6297,0.0385,9.2654,111.5999
 0.9924,1.7536,0.0385,14.7818,111.5999
 1.2072,2.1837,0.0385,15.3929,111.5999
 1.0774,2.0169,0.0385,16.2809,111.5999
 1.014,2.1347,0.0385,19.3303,111.5999
 0.9814,1.908,0.0385,17.2633,111.5999
 0.7523,2.1852,0.0385,27.6896,111.5999
 1.2408,2.2951,0.0385,15.9709,111.5999
 1.1407,2.1265,0.0385,16.1735,111.5999
 0.8704,1.9555,0.0385,21.0182,111.5999
 1.0414,1.9046,0.0385,15.6771,111.5999
 1.3048,1.8238,0.0385,8.6963,111.5999
 0.9796,1.6101,0.0385,12.9032,111.5999
 1.1133,1.8396,0.0385,13.0407,111.5999
 0.8013,1.9381,0.0385,22.9359,111.5999
 1.0714,1.8103,0.0385,13.6223,111.5999
 0.914,1.8403,0.0385,18.1725,111.5999
 1.048,2.1869,0.0385,19.1022,111.5999
 0.9594,1.6697,0.0385,14.3877,111.5999
 1.0835,1.7995,0.0385,13.1723,111.5999
 1.0243,1.87,0.0385,15.631,111.5999
 1.0983,1.6713,0.0385,10.9025,111.5999
 1.2333,2.2523,0.0385,15.6388,111.5999
 1.0043,2.1403,0.0385,19.6481,111.5999
 0.854,1.6512,0.0385,17.1229,111.5999
 1.2454,2.0453,0.0385,12.8817,111.5999
 0.9019,2.2312,0.0385,23.5218,111.5999
 1.0238,1.7433,0.0385,13.8223,111.5999
 1.1755,2.1211,0.0385,15.3282,111.5999
 0.8609,2.3866,0.0385,26.4771,111.5999
 0.8593,2.1187,0.0385,23.4347,111.5999
 1.1406,1.5979,0.0385,8.7548,111.5999
 1.039,2.3022,0.0385,20.6593,111.5999
 0.9078,1.8732,0.0385,18.8093,111.5999
 0.8986,2.2467,0.0385,23.7958,111.5999
 1.0441,1.9336,0.0385,16.0022,111.5999
 0.9126,1.8749,0.0385,18.6967,111.5999
 1.1002,2.1428,0.0385,17.3105,111.5999
 1.08,1.9993,0.0385,15.9911,111.5999
 0.9215,1.9301,0.0385,19.1977,111.5999
 0.9252,1.8601,0.0385,18.1347,111.5999
 0.8984,2.0263,0.0385,21.1211,111.5999
 1.0993,2.0527,0.0385,16.2175,111.5999
 1.0378,1.8619,0.0385,15.1792,111.5999
 1.0155,1.8085,0.0385,14.9851,111.5999
 1.073,1.8867,0.0385,14.6561,111.5999
 0.9626,2.1453,0.0385,20.8108,111.5999
 1.0431,2.0005,0.0385,16.9092,111.5999
 1.2841,2.0149,0.0385,11.6982,111.5999
 0.9531,1.4905,0.0385,11.6092,111.5999
 0.8698,1.9507,0.0385,20.9745,111.5999
 1.1111,1.9465,0.0385,14.559,111.5999
 0.9154,1.7821,0.0385,17.2999,111.5999
 0.9995,1.6802,0.0385,13.487,111.5999
 1.0118,1.8935,0.0385,16.2754,111.5999
 1.0867,2.0248,0.0385,16.1595,111.5999
 1.215,2.2714,0.0385,16.2475,111.5999
 1.0386,2.2693,0.0385,20.296,111.5999
 0.9603,1.711,0.0385,14.999,111.5999
 0.9828,1.9992,0.0385,18.4404,111.5999
 1.0718,1.7958,0.0385,13.4036,111.5999
 0.9198,1.9169,0.0385,19.0681,111.5999
 0.9754,1.8323,0.0385,16.3701,111.5999
 1.0199,1.9521,0.0385,16.8575,111.5999
 1.0667,2.2031,0.0385,18.8353,111.5999
 0.8311,1.5327,0.0385,15.893,111.5999
 1.1977,1.9398,0.0385,12.5203,111.5999
 0.8289,2.0711,0.0385,23.7792,111.5999
 1.0498,2.1291,0.0385,18.3605,111.5999
 0.9096,1.9271,0.0385,19.4946,111.5999
 1.0779,1.4745,0.0385,8.1364,111.5999
 1.2148,2.2891,0.0385,16.4518,111.5999
 0.9091,2.0552,0.0385,21.1797,111.5999
 1.1008,2.1649,0.0385,17.5628,111.5999
 0.823,2.0433,0.0385,23.613,111.5999
 0.9174,2.0745,0.0385,21.1878,111.5999
 1.0852,2.0769,0.0385,16.856,111.5999
 1.039,1.904,0.0385,15.7282,111.5999
 1.0086,1.8466,0.0385,15.7033,111.5999
 0.8575,1.9873,0.0385,21.8252,111.5999
 1.0176,1.6354,0.0385,12.3203,111.5999
 0.9392,1.9781,0.0385,19.3419,111.5999
 0.9216,1.9617,0.0385,19.6173,111.5999
 1.1437,2.2407,0.0385,17.4626,111.5999
 0.7974,1.9345,0.0385,23.0145,111.5999
 1.0675,2.05,0.0385,16.9439,111.5999
 1.0395,1.9389,0.0385,16.1868,111.5999
 1.1696,2.1263,0.0385,15.5202,111.5999
 1.0016,2.0624,0.0385,18.7546,111.5999
 1.1143,2.2867,0.0385,18.6674,111.5999
 1.0192,1.9317,0.0385,16.6019,111.5999
 1.1177,2.0315,0.0385,15.5153,111.5999
 1.1726,2.0706,0.0385,14.766,111.5999
 1.0967,1.7582,0.0385,12.2553,111.5999
 1.1283,2.0421,0.0385,15.4063,111.5999
 0.7791,2.0506,0.0385,25.1297,111.5999
 0.8185,2.0272,0.0385,23.5512,111.5999
 1.2381,1.9396,0.0385,11.6559,111.5999
 1.26,2.0498,0.0385,12.6356,111.5999
 1.2079,2.0214,0.0385,13.3703,111.5999
 1.0067,1.7404,0.0385,14.2167,111.5999
 0.8915,1.6993,0.0385,16.7497,111.5999
 1.0188,1.8963,0.0385,16.1328,111.5999
 1.1896,2.2754,0.0385,16.8423,111.5999
 1.0141,1.6287,0.0385,12.3035,111.5999
 0.8122,2.1584,0.0385,25.3799,111.5999
 0.8944,1.9246,0.0385,19.8997,111.5999
 0.9539,1.7263,0.0385,15.403,111.5999
 1.0986,1.8469,0.0385,13.489,111.5999
 1.0151,1.5544,0.0385,11.0644,111.5999
 0.9761,1.6457,0.0385,13.5642,111.5999
 1.1876,2.2369,0.0385,16.4409,111.5999
 0.9249,2.0081,0.0385,20.132,111.5999
 1.0651,2.3536,0.0385,20.5898,111.5999
 0.9821,2.292,0.0385,22.0083,111.5999
 1.0681,1.7191,0.0385,12.3583,111.5999
 0.8746,1.9484,0.0385,20.7999,111.5999
 1.0818,2.0437,0.0385,16.5198,111.5999
 1.0197,2.1843,0.0385,19.7814,111.5999
 1.1894,1.8903,0.0385,12.03,111.5999
 1.0193,2.0997,0.0385,18.7673,111.5999
 1.2076,2.1299,0.0385,14.7361,111.5999
 1.0551,2.2158,0.0385,19.2666,111.5999
 1.1866,2.1508,0.0385,15.4447,111.5999
 0.9489,1.956,0.0385,18.783,111.5999
 1.0996,2.032,0.0385,15.946,111.5999
 0.8151,2.127,0.0385,24.9055,111.5999
 1.0277,1.7247,0.0385,13.4429,111.5999
 1.0065,1.7816,0.0385,14.8295,111.5999
 1.0875,1.9149,0.0385,14.693,111.5999
 0.9603,1.7211,0.0385,15.1503,111.5999
 0.8155,2.2108,0.0385,25.8966,111.5999
 1.1993,1.8465,0.0385,11.2069,111.5999
 0.9526,2.0866,0.0385,20.3624,111.5999
 0.7845,2.0018,0.0385,24.3261,111.5999
 1.0931,2.1478,0.0385,17.5383,111.5999
 0.9233,1.839,0.0385,17.8933,111.5999
 1.1232,1.7864,0.0385,12.05,111.5999
 1.1013,2.0337,0.0385,15.9284,111.5999
 1.2207,1.9807,0.0385,12.5693,111.5999
 1.1715,2.4227,0.0385,18.8676,111.5999
 1.1663,1.8618,0.0385,12.1453,111.5999
 0.8882,1.8976,0.0385,19.7126,111.5999
 1.0024,1.5052,0.0385,10.5574,111.5999
 1.1277,1.8961,0.0385,13.4928,111.5999
 0.928,2.0082,0.0385,20.0466,111.5999
 0.8734,1.8733,0.0385,19.8154,111.5999
 0.9257,1.6773,0.0385,15.4364,111.5999
 0.8582,1.3372,0.0385,11.5172,111.5999
 0.9675,1.7322,0.0385,15.1246,111.5999
 0.8921,1.9382,0.0385,20.1494,111.5999
 0.9024,1.9236,0.0385,19.6548,111.5999
 0.7901,1.9245,0.0385,23.1182,111.5999
 1.0813,1.7701,0.0385,12.7992,111.5999
 0.9289,1.941,0.0385,19.137,111.5999
 0.9318,1.5629,0.0385,13.4293,111.5999
 1.0572,2.4986,0.0385,22.3361,111.5999
 1.1456,2.2365,0.0385,17.3722,111.5999
 0.9,1.467,0.0385,12.6887,111.5999
 0.855,1.6958,0.0385,17.7838,111.5999
 0.9612,2.0684,0.0385,19.9015,111.5999
 0.9034,2.2176,0.0385,23.3197,111.5999
 0.9691,1.8417,0.0385,16.672,111.5999
 0.825,1.9219,0.0385,21.9602,111.5999
 1.227,1.9856,0.0385,12.4994,111.5999
 1.0901,2.0119,0.0385,15.912,111.5999
 1.0821,2.0825,0.0385,17.0013,111.5999
 0.8384,2.0557,0.0385,23.2902,111.5999
 1.0383,2.1745,0.0385,19.194,111.5999
 1.1225,2.0127,0.0385,15.1624,111.5999
 1.2232,1.9923,0.0385,12.6673,111.5999
 1.047,2.0342,0.0385,17.2478,111.5999
 0.9411,2.021,0.0385,19.8471,111.5999
 1.0409,2.2131,0.0385,19.5893,111.5999
 0.8939,2.1294,0.0385,22.5389,111.5999
 1.2237,2.1697,0.0385,14.8728,111.5999
 0.8564,1.8199,0.0385,19.5728,111.5999
 1.1141,2.0017,0.0385,15.2152,111.5999
 0.9188,2.1606,0.0385,22.204,111.5999
 0.9636,2.1214,0.0385,20.4918,111.5999
 1.1036,1.8455,0.0385,13.3522,111.5999
 0.8098,2.0173,0.0385,23.7003,111.5999
 0.96,1.9066,0.0385,17.8175,111.5999
